# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
12034632.000000,2.313467,-0.961784,-1.822718,-1.385864,-0.923953,1.666930,0.446167,0.000636,0.000370,0.000650,-0.000062,-0.000013,-0.000594,-0.001147,0.228925,35.484661,19.544785,12.171202,1.013883,1.416427,-0.122819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12034633.000000,2.313465,-0.961788,-1.822722,-1.385862,-0.923952,1.666931,0.446169,-0.000133,-0.000960,-0.000681,0.000516,0.000195,0.000113,-0.000019,0.252729,35.536236,19.592392,12.147398,1.008390,1.402694,-0.142960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12034634.000000,2.313465,-0.961783,-1.822720,-1.385862,-0.923956,1.666934,0.446171,-0.000088,0.001124,0.000103,0.000901,-0.000074,-0.000162,0.000462,0.252729,35.460857,19.568588,12.123594,1.013883,1.409103,-0.155778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12034635.000000,2.313463,-0.961784,-1.822722,-1.385864,-0.923957,1.666933,0.446166,-0.000616,0.000192,-0.000488,0.000044,-0.000049,0.000367,-0.001150,0.276533,35.484661,19.592392,12.147398,1.013883,1.396285,-0.116410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12034636.000000,2.313452,-0.961787,-1.822720,-1.385864,-0.923953,1.666933,0.446176,-0.012425,-0.009855,-0.009763,0.001933,-0.001213,0.000482,0.004532,-0.144000,34.972881,19.052841,12.198973,0.918668,1.389877,-0.142960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12034637.000000,2.313436,-0.961754,-1.822731,-1.385864,-0.923941,1.666934,0.446188,-0.032602,-0.009568,-0.024450,0.003484,0.002705,-0.001736,0.011003,-1.949114,32.743267,17.212021,12.246580,0.559781,1.318465,-0.116410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12034638.000000,2.313425,-0.961713,-1.822786,-1.385860,-0.923919,1.666917,0.446210,-0.032167,0.003225,-0.052132,0.002771,0.012655,-0.008174,0.014468,-5.416522,28.898968,14.391281,12.246580,-0.013339,1.370651,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12034639.000000,2.313387,-0.961706,-1.822897,-1.385851,-0.923931,1.666899,0.446258,-0.027376,0.003592,-0.067862,0.000046,0.009959,-0.010712,0.025756,-9.427447,24.713482,11.102402,12.072020,-0.342013,1.494247,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12034640.000000,2.313313,-0.961758,-1.823039,-1.385840,-0.923996,1.666904,0.446310,-0.032571,-0.006722,-0.081779,0.003582,-0.013495,0.001747,0.038435,-13.140826,21.238140,7.638962,11.778440,-0.216586,1.494247,-0.031266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12034641.000000,2.313215,-0.961855,-1.823188,-1.385854,-0.924076,1.666952,0.446384,-0.041619,-0.025839,-0.089389,-0.006961,-0.038697,0.016092,0.050635,-16.457476,18.326153,4.326279,11.750669,0.004056,1.227828,-0.031266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
