# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
11931194.000000,2.313452,-0.961777,-1.822699,-1.385831,-0.923950,1.666948,0.446169,0.000779,0.000411,0.000535,0.000216,-0.000002,-0.000013,0.001826,0.252729,35.484661,19.544785,12.123594,0.996488,1.383468,-0.182328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11931195.000000,2.313452,-0.961781,-1.822699,-1.385831,-0.923952,1.666948,0.446160,0.000520,-0.000932,0.000357,0.000144,-0.000442,-0.000008,-0.001936,0.252729,35.536236,19.544785,12.123594,1.008390,1.383468,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11931196.000000,2.313452,-0.961781,-1.822697,-1.385833,-0.923950,1.666952,0.446163,0.000346,-0.000622,0.000795,-0.000461,0.000384,0.000232,-0.000070,0.252729,35.536236,19.520981,12.147398,0.990079,1.377059,-0.130143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11931197.000000,2.313449,-0.961778,-1.822701,-1.385833,-0.923950,1.666950,0.446160,-0.000975,0.000792,-0.000584,-0.000307,0.000256,0.000155,-0.001030,0.304304,35.484661,19.568588,12.147398,0.990079,1.377059,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11931198.000000,2.313436,-0.961780,-1.822700,-1.385834,-0.923947,1.666950,0.446171,-0.013437,-0.009760,-0.009152,-0.001411,-0.001763,-0.007262,0.005307,-0.092425,34.972881,19.005234,12.198973,0.906766,1.344100,-0.142960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11931199.000000,2.313416,-0.961749,-1.822711,-1.385834,-0.923933,1.666946,0.446183,-0.029823,-0.010458,-0.024035,-0.002611,-0.001801,-0.008422,0.015764,-1.972918,32.767071,17.140610,12.270384,0.530485,1.305648,-0.089860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11931200.000000,2.313405,-0.961705,-1.822777,-1.385829,-0.923916,1.666930,0.446209,-0.032249,0.006263,-0.043243,-0.001184,0.003556,-0.013172,0.020344,-5.364947,28.875164,14.391281,12.246580,-0.019747,1.370651,-0.064225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11931201.000000,2.313365,-0.961705,-1.822884,-1.385817,-0.923932,1.666913,0.446258,-0.023766,0.013952,-0.057809,0.003294,-0.003655,-0.018676,0.031047,-9.399676,24.788860,10.979416,12.072020,-0.300814,1.494247,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11931202.000000,2.313294,-0.961749,-1.823028,-1.385807,-0.923988,1.666916,0.446309,-0.033424,0.002986,-0.072802,0.005369,-0.021421,-0.004726,0.043044,-13.113055,21.190533,7.543747,11.802244,-0.246798,1.487838,-0.031266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11931203.000000,2.313200,-0.961842,-1.823187,-1.385818,-0.924072,1.666966,0.446389,-0.041758,-0.017307,-0.086088,-0.000267,-0.040691,0.016368,0.057845,-16.481279,18.203167,4.350082,11.703062,0.004056,1.188461,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
