# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
13166165.000000,2.312750,-0.964749,-1.819523,-1.386077,-0.927552,1.665510,0.447531,-0.001087,-0.000097,-0.000511,0.000802,-0.000461,-0.000199,0.000231,0.054365,35.560040,19.691574,12.123594,1.008390,1.383468,-0.142960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13166166.000000,2.312750,-0.964749,-1.819523,-1.386078,-0.927550,1.665510,0.447530,-0.000725,-0.000070,-0.000340,0.001092,0.000371,-0.000133,-0.000084,0.054365,35.560040,19.691574,12.099791,0.990079,1.383468,-0.136552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13166167.000000,2.312752,-0.964747,-1.819520,-1.386079,-0.927550,1.665510,0.447526,0.000074,0.000506,0.000887,-0.000386,0.000247,-0.000088,-0.001276,0.030561,35.536236,19.643967,12.147398,0.990079,1.383468,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13166168.000000,2.312754,-0.964747,-1.819523,-1.386081,-0.927551,1.665511,0.447530,0.000606,0.000334,-0.000522,-0.000814,-0.000072,0.000178,0.000370,0.006757,35.536236,19.691574,12.171202,0.996488,1.377059,-0.136552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13166169.000000,2.312737,-0.964751,-1.819520,-1.386082,-0.927546,1.665512,0.447535,-0.012914,-0.007901,-0.010857,-0.001192,-0.001187,0.001577,-0.000262,-0.366168,35.068096,19.076645,12.198973,0.900358,1.337692,-0.122819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13166170.000000,2.312725,-0.964724,-1.819542,-1.386079,-0.927532,1.665508,0.447548,-0.028643,-0.007516,-0.031322,0.001273,0.003545,0.002476,0.008556,-2.270464,32.818645,17.311203,12.246580,0.524076,1.299239,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13166171.000000,2.312720,-0.964671,-1.819612,-1.386078,-0.927515,1.665494,0.447579,-0.027576,0.009727,-0.049650,0.002439,0.007693,-0.000249,0.015763,-5.813250,28.974346,14.486496,12.321959,-0.031649,1.350509,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13166172.000000,2.312674,-0.964655,-1.819740,-1.386069,-0.927532,1.665473,0.447614,-0.021236,0.016902,-0.070980,0.004402,0.000627,-0.005252,0.023467,-9.673419,24.741253,11.272995,12.222776,-0.330111,1.487838,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13166173.000000,2.312601,-0.964687,-1.819873,-1.386059,-0.927594,1.665478,0.447672,-0.031102,0.011335,-0.081996,0.001632,-0.019554,-0.002993,0.032753,-13.386798,20.920757,7.690536,12.024412,-0.240389,1.474105,-0.064225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13166174.000000,2.312502,-0.964778,-1.820041,-1.386060,-0.927683,1.665524,0.447736,-0.041639,-0.013827,-0.094580,0.001204,-0.044006,0.012096,0.046026,-16.802629,18.155560,4.473068,11.877623,0.004056,1.220504,-0.017533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
