# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
12467027.000000,-0.344677,0.544234,0.451055,-1.426825,-0.242503,1.916527,0.131711,0.000995,-0.000894,-0.001704,0.000238,-0.000403,-0.000771,0.000987,0.054365,-38.390156,5.996506,19.340086,0.864652,1.337692,-0.163102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467028.000000,-0.344673,0.544234,0.451054,-1.426829,-0.242503,1.916529,0.131708,0.001777,-0.000596,-0.001859,-0.001048,-0.000269,0.000198,-0.000325,0.006757,-38.390156,6.020309,19.391661,0.864652,1.318465,-0.136552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467029.000000,-0.344677,0.544237,0.451054,-1.426827,-0.242501,1.916532,0.131713,0.000071,0.000716,-0.001365,-0.000049,0.000703,-0.000105,0.001479,0.054365,-38.437763,6.020309,19.363890,0.840848,1.324874,-0.182328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467030.000000,-0.344675,0.544236,0.451059,-1.426825,-0.242507,1.916533,0.131712,0.000604,-0.000079,0.000667,0.000524,-0.000413,-0.000070,-0.000235,0.030561,-38.413960,5.948898,19.340086,0.864652,1.324874,-0.149369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467031.000000,-0.344696,0.544235,0.451054,-1.426827,-0.242502,1.916531,0.131709,-0.018266,0.008832,-0.012080,-0.006426,0.002810,-0.009069,0.006855,-0.342364,-37.802998,5.405380,19.094114,0.781339,1.312057,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467032.000000,-0.344713,0.544233,0.451036,-1.426833,-0.242486,1.916525,0.131732,-0.028774,0.014052,-0.024691,-0.017020,0.010591,-0.005379,0.011922,-1.750750,-35.720173,3.885910,18.153868,0.422452,1.272689,-0.130143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467033.000000,-0.344716,0.544241,0.450963,-1.426845,-0.242481,1.916519,0.131755,-0.017639,0.016195,-0.041999,-0.021835,0.014903,-0.009753,0.011904,-3.980364,-32.439228,2.168075,16.301146,0.076383,1.299239,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467034.000000,-0.344731,0.544285,0.450870,-1.426871,-0.242521,1.916512,0.131783,-0.008061,0.022013,-0.053880,-0.021205,-0.005571,-0.008991,0.012635,-6.106829,-28.987690,0.180466,13.754148,0.105680,1.344100,-0.056901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467035.000000,-0.344757,0.544354,0.450750,-1.426931,-0.242559,1.916517,0.131827,-0.006132,0.027026,-0.065181,-0.030350,-0.017086,-0.003545,0.021627,-7.669940,-25.734516,-1.513565,11.334105,0.052579,1.389877,-0.122819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467036.000000,-0.344793,0.544446,0.450631,-1.427020,-0.242621,1.916580,0.131860,-0.010183,0.038098,-0.074491,-0.039387,-0.032646,0.020680,0.022906,-8.681598,-23.016926,-2.937821,9.207640,0.076383,1.019088,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467037.000000,-0.344818,0.544568,0.450512,-1.427106,-0.242709,1.916710,0.131899,-0.008783,0.056598,-0.075560,-0.050445,-0.050054,0.062446,0.026791,-9.252887,-20.934101,-3.794754,7.081175,0.255826,0.232650,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12467038.000000,-0.344826,0.544699,0.450399,-1.427200,-0.242807,1.916863,0.131934,-0.001897,0.069516,-0.079418,-0.058657,-0.066289,0.096897,0.026122,-9.276690,-19.418598,-3.794754,5.200682,0.416959,-0.443925,0.041976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
