# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
13078847.000000,-2.417860,-1.662609,1.040155,-1.352894,1.798088,1.079505,-0.546498,-0.000296,-0.000512,-0.001003,-0.000450,0.000110,0.000259,0.001000,0.078168,41.629986,-20.977066,-5.697450,0.828947,1.312057,0.015426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078848.000000,-2.417860,-1.662607,1.040159,-1.352894,1.798093,1.079502,-0.546504,-0.000198,0.000215,0.001095,-0.000300,0.000514,-0.000540,-0.001537,0.078168,41.606182,-21.052444,-5.697450,0.817045,1.331283,0.074935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078849.000000,-2.417860,-1.662607,1.040155,-1.352896,1.798090,1.079505,-0.546506,0.000425,0.000143,-0.000477,-0.000757,0.000105,-0.000122,-0.000754,0.054365,41.606182,-21.000870,-5.673646,0.823453,1.324874,0.067611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078850.000000,-2.417857,-1.662607,1.040158,-1.352894,1.798088,1.079506,-0.546503,0.000840,0.000096,0.000889,0.000052,-0.000133,-0.000082,0.000956,0.030561,41.606182,-21.052444,-5.697450,0.828947,1.324874,0.028243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078851.000000,-2.417852,-1.662610,1.040158,-1.352895,1.798090,1.079506,-0.546502,0.007079,0.001270,0.006291,0.001540,-0.007919,-0.001275,0.001858,0.304304,41.554607,-21.024673,-5.626039,0.786832,1.357833,-0.004716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078852.000000,-2.417843,-1.662612,1.040158,-1.352890,1.798089,1.079497,-0.546515,0.015588,-0.000275,0.006226,0.001355,-0.008306,-0.002878,-0.001993,1.343732,41.336407,-20.953262,-5.499086,0.721830,1.539108,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078853.000000,-2.417815,-1.662615,1.040171,-1.352892,1.798086,1.079497,-0.546545,0.023452,-0.001473,0.004812,0.000166,-0.010835,-0.000729,-0.011622,2.950483,40.967449,-20.953262,-5.177736,0.584501,1.773483,-0.031266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078854.000000,-2.417767,-1.662614,1.040190,-1.352894,1.798071,1.079519,-0.546578,0.029604,-0.000319,0.006878,-0.000207,-0.016747,0.006151,-0.020258,4.807172,40.479473,-20.953262,-4.856386,0.547880,1.877853,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078855.000000,-2.417701,-1.662613,1.040210,-1.352906,1.798041,1.079568,-0.546635,0.035083,0.004502,0.012864,-0.004707,-0.019334,0.022683,-0.036088,6.640058,39.939922,-20.877884,-4.487428,0.589994,1.800033,-0.056901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078856.000000,-2.417611,-1.662616,1.040237,-1.352933,1.798006,1.079647,-0.546708,0.046765,0.005746,0.017689,-0.011852,-0.030109,0.048939,-0.051003,8.274579,39.475750,-20.806473,-4.066896,0.625699,1.584884,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078857.000000,-2.417511,-1.662610,1.040274,-1.352969,1.797952,1.079752,-0.546791,0.057506,0.007805,0.021284,-0.022087,-0.038560,0.067993,-0.065539,9.710736,38.960003,-20.731094,-3.697939,0.673307,1.383468,-0.089860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078858.000000,-2.417400,-1.662604,1.040325,-1.353013,1.797885,1.079862,-0.546909,0.073682,0.008363,0.028313,-0.026701,-0.052946,0.085165,-0.084018,11.047711,38.472027,-20.707291,-3.448000,0.703519,1.331283,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078859.000000,-2.417269,-1.662604,1.040384,-1.353078,1.797808,1.079991,-0.547040,0.092365,0.005424,0.041901,-0.038884,-0.066196,0.100899,-0.102494,12.110944,38.130840,-20.659683,-3.102846,0.661405,1.337692,-0.116410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078860.000000,-2.417130,-1.662597,1.040446,-1.353141,1.797711,1.080142,-0.547207,0.106610,0.007651,0.046515,-0.044428,-0.074299,0.113535,-0.125018,13.126569,37.738079,-20.485123,-2.979860,0.566190,1.442062,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078861.000000,-2.416979,-1.662585,1.040537,-1.353226,1.797596,1.080313,-0.547402,0.118873,0.009358,0.060232,-0.058962,-0.091381,0.129705,-0.146290,14.043012,37.345318,-20.608109,-2.757692,0.500272,1.565658,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13078862.000000,-2.416809,-1.662569,1.040637,-1.353320,1.797471,1.080514,-0.547630,0.136401,0.010677,0.073403,-0.067034,-0.101754,0.152089,-0.171108,14.733319,36.952557,-20.731094,-2.658510,0.369352,1.630660,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
