# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
14685909.000000,-2.415895,-1.662628,1.042147,-1.355853,1.795707,1.080895,-0.548248,-0.000185,0.000491,-0.000096,0.000116,0.000313,-0.000036,-0.000535,-0.144000,41.360210,-20.707291,-5.697450,0.936979,1.299239,-0.142960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685910.000000,-2.415895,-1.662628,1.042147,-1.355855,1.795709,1.080894,-0.548246,-0.000123,0.000327,-0.000064,-0.000480,0.000650,-0.000261,0.000390,-0.144000,41.360210,-20.707291,-5.673646,0.925077,1.305648,-0.163102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685911.000000,-2.415893,-1.662630,1.042147,-1.355850,1.795705,1.080895,-0.548245,0.000475,-0.000338,-0.000043,0.001443,-0.000008,0.009446,0.000497,-0.167803,41.384014,-20.707291,-5.749025,0.936979,1.299239,-0.169511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685912.000000,-2.415891,-1.662628,1.042147,-1.355855,1.795708,1.080894,-0.548251,0.000873,0.000331,-0.000028,-0.000801,0.000436,0.006605,-0.001635,-0.191607,41.360210,-20.707291,-5.673646,0.925077,1.312057,-0.116410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685913.000000,-2.415889,-1.662631,1.042148,-1.355853,1.795708,1.080895,-0.548247,0.009295,-0.001947,-0.000576,0.001972,0.000969,0.004277,-0.002370,0.105939,41.312603,-20.683487,-5.649843,0.906766,1.331283,-0.208878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685914.000000,-2.415883,-1.662634,1.042151,-1.355854,1.795708,1.080890,-0.548269,0.016355,-0.003255,0.002212,0.000095,-0.000494,0.001679,-0.012776,1.192975,41.114239,-20.659683,-5.451478,0.811552,1.500655,-0.175919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685915.000000,-2.415851,-1.662639,1.042161,-1.355851,1.795712,1.080888,-0.548306,0.024038,-0.005091,0.007434,-0.002198,-0.003477,0.002932,-0.024013,2.680707,40.796856,-20.631912,-5.205507,0.632108,1.727706,-0.182328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685916.000000,-2.415806,-1.662635,1.042180,-1.355855,1.795698,1.080906,-0.548356,0.028454,-0.002596,0.011849,-0.003378,-0.006519,0.008468,-0.034595,4.561201,40.308880,-20.631912,-4.832582,0.589994,1.844894,-0.254655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685917.000000,-2.415746,-1.662637,1.042202,-1.355863,1.795676,1.080954,-0.548437,0.033436,-0.002948,0.017817,-0.006080,-0.010483,0.023664,-0.050399,6.493268,39.892315,-20.608109,-4.487428,0.596403,1.786300,-0.235429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685918.000000,-2.415657,-1.662637,1.042225,-1.355886,1.795639,1.081028,-0.548534,0.046460,0.000458,0.020598,-0.011688,-0.018765,0.043466,-0.067384,8.076215,39.428143,-20.512894,-4.118471,0.625699,1.617843,-0.241837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685919.000000,-2.415555,-1.662631,1.042262,-1.355929,1.795592,1.081120,-0.548660,0.059689,0.002957,0.027644,-0.024314,-0.030023,0.061532,-0.085018,9.512372,38.960003,-20.485123,-3.646364,0.667814,1.481429,-0.202470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685920.000000,-2.415440,-1.662628,1.042307,-1.355969,1.795531,1.081219,-0.548801,0.077747,0.003282,0.031837,-0.030237,-0.043188,0.079970,-0.104633,10.750165,38.543438,-20.413712,-3.448000,0.715421,1.448470,-0.248246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685921.000000,-2.415316,-1.662623,1.042366,-1.356034,1.795451,1.081349,-0.548969,0.089289,0.002800,0.042504,-0.042128,-0.055778,0.098020,-0.122591,11.912580,38.154644,-20.389908,-3.079042,0.715421,1.429244,-0.208878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685922.000000,-2.415172,-1.662613,1.042436,-1.356107,1.795360,1.081493,-0.549144,0.108495,0.005788,0.053602,-0.051195,-0.065998,0.113170,-0.133805,12.876630,37.761883,-20.362137,-2.833071,0.608304,1.494247,-0.221696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685923.000000,-2.415021,-1.662600,1.042517,-1.356189,1.795251,1.081657,-0.549326,0.122957,0.011203,0.062533,-0.059026,-0.079138,0.128374,-0.148375,13.693891,37.369122,-20.362137,-2.682314,0.506681,1.591293,-0.229020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685924.000000,-2.414849,-1.662580,1.042618,-1.356287,1.795123,1.081856,-0.549527,0.138506,0.012700,0.073843,-0.071356,-0.093504,0.146768,-0.160919,14.388165,36.952557,-20.437515,-2.535524,0.398649,1.624252,-0.182328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14685925.000000,-2.414671,-1.662558,1.042731,-1.356405,1.794974,1.082085,-0.549724,0.148489,0.016913,0.089144,-0.088100,-0.115001,0.183996,-0.167023,15.007062,36.535992,-20.536697,-2.337160,0.344633,1.630660,-0.202470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
