# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
11627853.000000,-2.418219,-1.662546,1.039279,-1.352473,1.798400,1.078704,-0.546143,0.000666,-0.000481,-0.000818,-0.000548,-0.000697,-0.000167,-0.000921,-0.167803,41.554607,-20.631912,-5.772829,0.954374,1.299239,-0.149369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627854.000000,-2.418225,-1.662548,1.039279,-1.352472,1.798403,1.078705,-0.546144,-0.001319,-0.000878,-0.000545,0.000191,0.000417,0.000126,-0.001089,-0.092425,41.578411,-20.631912,-5.796632,0.930570,1.292831,-0.136552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627855.000000,-2.418219,-1.662546,1.039279,-1.352473,1.798403,1.078704,-0.546143,0.000884,-0.000028,-0.000364,-0.000429,0.000481,-0.000153,-0.000251,-0.167803,41.554607,-20.631912,-5.772829,0.925077,1.299239,-0.149369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627856.000000,-2.418223,-1.662543,1.039282,-1.352470,1.798401,1.078704,-0.546139,-0.000617,0.001095,0.000964,0.000827,-0.000561,-0.000102,0.001291,-0.116229,41.507000,-20.683487,-5.820436,0.948881,1.299239,-0.188737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627857.000000,-2.418222,-1.662545,1.039282,-1.352474,1.798403,1.078704,-0.546148,0.004479,-0.001883,0.000643,-0.002325,0.001423,-0.001255,-0.004911,0.205121,41.483196,-20.683487,-5.697450,0.900358,1.331283,-0.163102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627858.000000,-2.418209,-1.662549,1.039282,-1.352471,1.798407,1.078698,-0.546158,0.012247,-0.001994,-0.001892,0.001799,0.004679,0.001780,-0.010480,1.192975,41.237225,-20.584305,-5.574464,0.799650,1.513473,-0.235429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627859.000000,-2.418180,-1.662550,1.039296,-1.352465,1.798405,1.078694,-0.546202,0.024521,0.001516,0.003016,-0.000336,0.004020,0.002194,-0.024432,2.752119,40.820660,-20.631912,-5.352296,0.649503,1.760665,-0.175919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627860.000000,-2.418133,-1.662550,1.039311,-1.352470,1.798394,1.078711,-0.546256,0.030193,0.002410,0.004295,-0.003980,0.000238,0.007857,-0.040658,4.585004,40.308880,-20.584305,-5.030946,0.578092,1.877853,-0.208878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627861.000000,-2.418070,-1.662551,1.039327,-1.352488,1.798368,1.078756,-0.546330,0.035385,0.002687,0.010374,-0.011743,-0.011233,0.018440,-0.048681,6.465497,39.793133,-20.485123,-4.610414,0.613798,1.825668,-0.235429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627862.000000,-2.417978,-1.662551,1.039352,-1.352514,1.798335,1.078834,-0.546434,0.048903,0.005341,0.014543,-0.022845,-0.018982,0.036385,-0.066911,8.000836,39.281353,-20.362137,-4.213686,0.637601,1.611434,-0.188737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627863.000000,-2.417875,-1.662546,1.039396,-1.352554,1.798290,1.078930,-0.546547,0.062014,0.004193,0.025057,-0.030431,-0.024052,0.056068,-0.079737,9.413190,38.765606,-20.413712,-3.844728,0.644010,1.461288,-0.274796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627864.000000,-2.417757,-1.662546,1.039439,-1.352604,1.798224,1.079041,-0.546691,0.076115,0.003383,0.032334,-0.038320,-0.038798,0.072190,-0.102849,10.674787,38.372845,-20.314529,-3.499574,0.691617,1.389877,-0.241837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627865.000000,-2.417630,-1.662542,1.039495,-1.352669,1.798151,1.079172,-0.546854,0.092516,0.005932,0.041489,-0.050659,-0.051165,0.095515,-0.119687,11.789594,37.984051,-20.239151,-3.154421,0.655912,1.377059,-0.202470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627866.000000,-2.417492,-1.662538,1.039562,-1.352737,1.798065,1.079314,-0.547028,0.105454,0.006229,0.048233,-0.056395,-0.062007,0.114941,-0.134875,12.829022,37.662701,-20.167740,-2.956056,0.530485,1.467696,-0.254655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627867.000000,-2.417342,-1.662528,1.039650,-1.352821,1.797950,1.079487,-0.547220,0.119053,0.004747,0.060235,-0.065989,-0.077596,0.133506,-0.149722,13.721662,37.297710,-20.239151,-2.805300,0.470060,1.578475,-0.221696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627868.000000,-2.417172,-1.662515,1.039753,-1.352920,1.797820,1.079696,-0.547416,0.132112,0.006802,0.070197,-0.076009,-0.093216,0.160641,-0.163865,14.439740,36.928753,-20.362137,-2.682314,0.381254,1.605026,-0.229020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627869.000000,-2.416984,-1.662495,1.039864,-1.353041,1.797663,1.079933,-0.547621,0.148524,0.009500,0.083174,-0.091324,-0.112344,0.183049,-0.176755,14.983258,36.512188,-20.461319,-2.511720,0.362943,1.572067,-0.215287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11627870.000000,-2.416784,-1.662480,1.039992,-1.353184,1.797479,1.080203,-0.547823,0.162384,0.009174,0.096128,-0.107839,-0.138996,0.210276,-0.185508,15.427594,36.194805,-20.584305,-2.261781,0.422452,1.513473,-0.215287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
