# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
15847485.000000,2.313444,-0.961398,-1.822501,-1.385853,-0.923308,1.666982,0.445888,0.000037,0.000572,0.000152,-0.000560,-0.000217,-0.000201,0.001680,0.328107,34.897503,19.275009,12.171202,0.261320,1.324874,0.015426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847486.000000,2.313444,-0.961401,-1.822503,-1.385850,-0.923309,1.666980,0.445883,0.000024,-0.000732,-0.000456,0.000183,-0.000382,0.000103,-0.000575,0.328107,34.945110,19.298813,12.147398,0.267728,1.318465,0.061202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847487.000000,2.313446,-0.961397,-1.822503,-1.385847,-0.923308,1.666979,0.445880,0.000573,0.000069,-0.000304,0.000679,-0.000017,0.000069,-0.001367,0.304304,34.921307,19.298813,12.123594,0.261320,1.318465,0.087753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847488.000000,2.313440,-0.961397,-1.822503,-1.385855,-0.923309,1.666979,0.445884,-0.000732,0.000046,0.000354,-0.001311,-0.000249,0.000046,0.001293,0.351911,34.921307,19.275009,12.198973,0.267728,1.318465,0.028243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847489.000000,2.313434,-0.961401,-1.822508,-1.385853,-0.923306,1.666980,0.445879,-0.012047,-0.010587,-0.010022,-0.001431,-0.000836,-0.003880,-0.002326,-0.116229,34.433331,18.759262,12.222776,0.159696,1.285506,0.114303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847490.000000,2.313417,-0.961375,-1.822520,-1.385853,-0.923295,1.666976,0.445904,-0.029304,-0.012417,-0.028009,0.001107,-0.000512,-0.006785,0.009086,-1.972918,32.156109,16.870834,12.270384,-0.234896,1.247054,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847491.000000,2.313412,-0.961324,-1.822585,-1.385849,-0.923292,1.666958,0.445945,-0.027831,0.004844,-0.047838,0.000353,-0.001204,-0.008634,0.022040,-5.487933,28.240398,14.022324,12.298155,-0.754916,1.337692,0.061202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847492.000000,2.313373,-0.961314,-1.822687,-1.385837,-0.923324,1.666936,0.445998,-0.024971,0.010466,-0.066687,0.004517,-0.010827,-0.012594,0.038167,-9.498858,24.003338,10.610458,12.123594,-1.065279,1.507064,0.107894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847493.000000,2.313294,-0.961360,-1.822823,-1.385826,-0.923408,1.666937,0.446076,-0.029661,0.003112,-0.081892,0.005738,-0.032079,0.001322,0.057641,-13.263812,20.309795,7.099411,11.877623,-0.999362,1.513473,0.094161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847494.000000,2.313207,-0.961452,-1.822986,-1.385833,-0.923529,1.666982,0.446171,-0.034598,-0.017098,-0.099040,0.000883,-0.059599,0.016898,0.074927,-16.679644,17.421612,3.838302,11.726866,-0.712802,1.234237,0.133529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847495.000000,2.313104,-0.961582,-1.823149,-1.385850,-0.923670,1.667081,0.446289,-0.038750,-0.043393,-0.106719,-0.009493,-0.085598,0.049857,0.087644,-19.179033,15.291180,1.259567,11.429319,-0.377719,0.641891,0.199447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847496.000000,2.313003,-0.961747,-1.823294,-1.385879,-0.923836,1.667227,0.446431,-0.042365,-0.073499,-0.104150,-0.022354,-0.112797,0.085275,0.104022,-20.393023,14.216045,-0.704239,10.691404,-0.055453,-0.144547,0.193038,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847497.000000,2.312919,-0.961929,-1.823434,-1.385943,-0.923996,1.667386,0.446595,-0.049925,-0.103176,-0.106468,-0.039432,-0.129141,0.111020,0.117674,-20.468401,13.870892,-1.783341,9.822569,0.046171,-0.678300,0.140853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847498.000000,2.312866,-0.962113,-1.823551,-1.386011,-0.924165,1.667552,0.446757,-0.050249,-0.129702,-0.106987,-0.050836,-0.142913,0.133905,0.129857,-19.897112,13.970074,-2.346695,8.441954,0.052579,-0.898942,0.166488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847499.000000,2.312817,-0.962279,-1.823658,-1.386099,-0.924312,1.667727,0.446922,-0.051540,-0.140630,-0.106505,-0.064066,-0.141693,0.147038,0.139143,-18.706926,13.918499,-2.422074,6.783629,-0.246798,-0.723161,0.186630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847500.000000,2.312769,-0.962409,-1.823763,-1.386224,-0.924447,1.667918,0.447103,-0.059337,-0.136833,-0.115211,-0.085912,-0.139544,0.161316,0.150507,-17.175554,13.478130,-2.128495,5.228453,-0.754916,-0.359696,0.087753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847501.000000,2.312708,-0.962503,-1.823860,-1.386398,-0.924593,1.668134,0.447269,-0.069332,-0.123900,-0.113255,-0.110077,-0.137298,0.171028,0.154201,-15.342669,12.621197,-1.807144,4.165221,-1.190707,-0.033768,0.114303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847502.000000,2.312631,-0.962561,-1.823960,-1.386608,-0.924765,1.668382,0.447448,-0.080628,-0.101617,-0.114282,-0.136610,-0.149344,0.186801,0.160107,-13.362994,11.351665,-1.442154,3.494749,-1.405856,0.219833,0.048385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847503.000000,2.312532,-0.962598,-1.824080,-1.386858,-0.924974,1.668658,0.447620,-0.091790,-0.081578,-0.121737,-0.172972,-0.168354,0.219109,0.162551,-11.184955,9.879803,-0.874832,3.272581,-1.346346,0.375472,0.048385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847504.000000,2.312402,-0.962632,-1.824211,-1.387124,-0.925233,1.668978,0.447792,-0.111879,-0.064103,-0.128530,-0.198326,-0.193497,0.248203,0.163080,-8.808551,8.388103,-0.335281,3.201170,-0.951754,0.388290,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847505.000000,2.312267,-0.962687,-1.824335,-1.387412,-0.925510,1.669323,0.447967,-0.120553,-0.060118,-0.129261,-0.226365,-0.228935,0.276310,0.165072,-6.654315,7.261395,-0.089310,3.399534,-0.419833,0.375472,0.067611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847506.000000,2.312116,-0.962753,-1.824474,-1.387717,-0.925788,1.669679,0.448134,-0.132851,-0.063327,-0.135411,-0.254570,-0.246053,0.297242,0.160567,-4.476275,6.456036,0.128891,3.720885,-0.013339,0.362655,0.094161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847507.000000,2.311966,-0.962845,-1.824614,-1.388024,-0.926048,1.670075,0.448304,-0.143261,-0.076442,-0.137372,-0.271095,-0.247402,0.329518,0.158290,-2.643389,6.087078,0.228073,3.867674,0.105680,0.277511,0.107894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847508.000000,2.311835,-0.962966,-1.824757,-1.388314,-0.926286,1.670480,0.448473,-0.139469,-0.086261,-0.137676,-0.280066,-0.242764,0.357453,0.160325,-1.183428,6.309246,0.398666,3.645506,-0.079257,0.264693,0.133529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847509.000000,2.311731,-0.963122,-1.824905,-1.388605,-0.926522,1.670890,0.448648,-0.126969,-0.105546,-0.137911,-0.278330,-0.237132,0.370621,0.165685,-0.044818,7.261395,0.843002,3.149595,-0.342013,0.434066,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847510.000000,2.311634,-0.963306,-1.825037,-1.388883,-0.926750,1.671328,0.448816,-0.112661,-0.131405,-0.135296,-0.274853,-0.229665,0.388588,0.165160,1.093793,8.828472,1.453964,2.407713,-0.604769,0.681258,0.114303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847511.000000,2.311530,-0.963487,-1.825175,-1.389160,-0.926969,1.671791,0.448984,-0.106303,-0.145314,-0.138168,-0.278862,-0.222080,0.412552,0.166971,2.383161,10.419353,2.437851,1.594420,-0.814425,0.817672,0.100570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847512.000000,2.311436,-0.963667,-1.825312,-1.389459,-0.927200,1.672308,0.449155,-0.102746,-0.158887,-0.137381,-0.279683,-0.217994,0.443687,0.169337,3.597150,11.962627,3.616134,0.999327,-0.844637,0.700484,0.061202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847513.000000,2.311344,-0.963831,-1.825443,-1.389768,-0.927447,1.672861,0.449320,-0.098008,-0.165798,-0.135999,-0.292155,-0.226111,0.492253,0.168789,4.684186,13.013958,4.671432,0.554991,-0.706393,0.401107,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847514.000000,2.311248,-0.963976,-1.825583,-1.390106,-0.927713,1.673419,0.449487,-0.095769,-0.162153,-0.140179,-0.305233,-0.236074,0.514719,0.165127,5.676008,13.553509,5.702927,0.332823,-0.443636,0.128280,0.061202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847515.000000,2.311152,-0.964102,-1.825713,-1.390454,-0.927975,1.673970,0.449646,-0.094622,-0.151346,-0.139159,-0.316091,-0.240764,0.520651,0.159810,6.540876,13.577312,6.413071,0.186034,-0.234896,0.096236,0.100570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847516.000000,2.311064,-0.964216,-1.825848,-1.390812,-0.928242,1.674491,0.449815,-0.090004,-0.142107,-0.137088,-0.330358,-0.245098,0.514811,0.164173,7.211347,13.236126,6.928818,0.059080,0.010465,0.239059,0.054794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847517.000000,2.310998,-0.964323,-1.825984,-1.391182,-0.928501,1.675023,0.449984,-0.081583,-0.128297,-0.135402,-0.340420,-0.247469,0.513813,0.165530,7.504926,12.621197,7.273972,-0.087709,0.129484,0.394698,0.054794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847518.000000,2.310941,-0.964430,-1.826133,-1.391563,-0.928752,1.675554,0.450151,-0.071417,-0.119971,-0.141087,-0.349443,-0.247676,0.513046,0.164984,7.580305,11.887249,7.615158,-0.286073,0.064481,0.492660,0.094161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847519.000000,2.310887,-0.964546,-1.826283,-1.391943,-0.929003,1.676069,0.450320,-0.065888,-0.119051,-0.144987,-0.357197,-0.244310,0.513407,0.166359,7.556501,11.177105,7.789719,-0.456667,-0.114962,0.551253,0.094161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847520.000000,2.310846,-0.964693,-1.826444,-1.392332,-0.929253,1.676589,0.450495,-0.054985,-0.126855,-0.150388,-0.369030,-0.243538,0.511353,0.168259,7.334333,10.812115,8.031723,-0.754213,-0.264193,0.635482,0.061202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847521.000000,2.310816,-0.964864,-1.826607,-1.392719,-0.929509,1.677083,0.450664,-0.046754,-0.140976,-0.154970,-0.370959,-0.242952,0.510842,0.168677,6.937604,10.788311,8.154709,-1.127138,-0.306307,0.733443,0.061202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847522.000000,2.310786,-0.965066,-1.826784,-1.393121,-0.929785,1.677597,0.450826,-0.043033,-0.154090,-0.158265,-0.374293,-0.252595,0.508778,0.162161,6.465497,11.177105,8.376877,-1.396913,-0.187289,0.733443,0.120712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847523.000000,2.310751,-0.965298,-1.826957,-1.393505,-0.930067,1.678111,0.451003,-0.043092,-0.176901,-0.165817,-0.370444,-0.268305,0.506002,0.170961,5.798994,11.915020,8.547470,-1.547670,-0.049044,0.609847,0.061202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847524.000000,2.310709,-0.965544,-1.827126,-1.393889,-0.930363,1.678631,0.451174,-0.042854,-0.200298,-0.167850,-0.371347,-0.272687,0.510168,0.170189,4.957929,12.843365,8.547470,-1.250124,0.117582,0.453292,0.074935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847525.000000,2.310659,-0.965810,-1.827298,-1.394272,-0.930653,1.679159,0.451353,-0.046812,-0.219181,-0.167642,-0.370114,-0.276857,0.516253,0.171945,3.966108,14.017681,8.599045,-0.555849,0.195402,0.316879,0.041976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15847526.000000,2.310596,-0.966093,-1.827460,-1.394641,-0.930926,1.679681,0.451523,-0.050782,-0.237327,-0.161630,-0.368643,-0.277705,0.526401,0.170095,3.002058,15.560955,8.670456,0.408202,0.201810,0.199691,0.074935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
