# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
12152090.000000,-2.415953,-1.662600,1.042302,-1.355825,1.795751,1.080861,-0.548502,-0.000049,-0.000034,0.001224,-0.000284,-0.000479,0.000164,-0.001958,-0.044818,41.554607,-21.000870,-5.697450,0.894864,1.344100,0.074935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152091.000000,-2.415953,-1.662599,1.042302,-1.355821,1.795753,1.080861,-0.548498,-0.000033,0.000534,0.000885,0.001017,0.000359,0.000109,0.000187,-0.044818,41.530804,-21.000870,-5.749025,0.876554,1.344100,0.034652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152092.000000,-2.415953,-1.662602,1.042302,-1.355823,1.795754,1.080861,-0.548495,-0.000022,-0.000758,0.000641,0.000029,0.000443,-0.000165,0.001074,-0.044818,41.578411,-21.000870,-5.721254,0.871061,1.350509,0.009017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152093.000000,-2.415953,-1.662599,1.042302,-1.355825,1.795755,1.080861,-0.548499,-0.000015,0.000608,0.000466,-0.000538,0.000533,-0.000110,-0.000505,-0.044818,41.530804,-21.000870,-5.697450,0.864652,1.350509,0.041976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152094.000000,-2.415949,-1.662600,1.042301,-1.355825,1.795754,1.080863,-0.548495,0.009353,-0.001541,-0.000774,0.001260,0.001237,0.008100,0.002105,0.228925,41.483196,-20.953262,-5.626039,0.840848,1.383468,-0.023942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152095.000000,-2.415939,-1.662606,1.042308,-1.355820,1.795753,1.080859,-0.548509,0.017209,-0.006762,0.003238,0.004358,-0.000161,0.009307,-0.006995,1.268354,41.312603,-20.977066,-5.499086,0.751127,1.552840,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152096.000000,-2.415910,-1.662609,1.042315,-1.355819,1.795753,1.080856,-0.548541,0.027991,-0.005172,0.007033,0.003469,-0.004647,0.008844,-0.015087,2.827497,40.896038,-20.905655,-5.229311,0.632108,1.773483,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152097.000000,-2.415868,-1.662609,1.042330,-1.355824,1.795737,1.080877,-0.548581,0.031595,-0.002522,0.010556,0.001503,-0.007024,0.013246,-0.023891,4.735761,40.380291,-20.854080,-4.884157,0.596403,1.877853,-0.089860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152098.000000,-2.415802,-1.662612,1.042353,-1.355840,1.795708,1.080929,-0.548648,0.037799,0.001507,0.015934,-0.003354,-0.015351,0.023629,-0.039334,6.564680,39.892315,-20.782669,-4.511232,0.620206,1.793624,-0.023942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152099.000000,-2.415719,-1.662605,1.042382,-1.355866,1.795671,1.081013,-0.548718,0.047389,0.003786,0.023657,-0.016383,-0.025962,0.045533,-0.051545,8.223004,39.281353,-20.731094,-4.118471,0.649503,1.565658,-0.064225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152100.000000,-2.415613,-1.662605,1.042418,-1.355906,1.795624,1.081107,-0.548817,0.061607,0.001263,0.028918,-0.026587,-0.036898,0.063796,-0.065796,9.635358,38.837017,-20.659683,-3.697939,0.655912,1.389877,-0.089860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152101.000000,-2.415498,-1.662603,1.042464,-1.355957,1.795554,1.081215,-0.548943,0.077978,0.001786,0.032801,-0.038559,-0.051602,0.077619,-0.088168,10.920758,38.424419,-20.584305,-3.348818,0.715421,1.324874,-0.037675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152102.000000,-2.415372,-1.662597,1.042520,-1.356016,1.795478,1.081344,-0.549081,0.094513,0.002880,0.042899,-0.043315,-0.062240,0.091346,-0.102275,12.035565,37.984051,-20.560501,-3.055238,0.661405,1.305648,-0.077042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152103.000000,-2.415234,-1.662592,1.042583,-1.356087,1.795380,1.081492,-0.549233,0.107490,0.005225,0.049613,-0.051514,-0.077222,0.112248,-0.114088,13.074994,37.615093,-20.485123,-2.833071,0.578092,1.389877,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12152104.000000,-2.415079,-1.662581,1.042662,-1.356175,1.795262,1.081660,-0.549398,0.122604,0.006960,0.055765,-0.063554,-0.090243,0.130965,-0.127739,13.868451,37.246136,-20.461319,-2.634706,0.512174,1.526290,-0.089860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
