# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
13372560.000000,-0.258967,0.525631,0.336242,-1.429399,-0.177867,1.925859,0.097036,0.000254,0.000605,0.001148,-0.000343,0.000005,0.000114,-0.000127,-0.017047,-39.072529,4.647629,19.590025,1.013883,1.350509,-0.155778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372561.000000,-0.258968,0.525633,0.336244,-1.429393,-0.177866,1.925859,0.097035,-0.000387,0.001053,0.001539,0.000978,0.000444,0.000076,-0.000797,0.006757,-39.100300,4.619858,19.538450,1.001981,1.350509,-0.136552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372562.000000,-0.258968,0.525631,0.336242,-1.429400,-0.177867,1.925859,0.097034,-0.000258,0.000052,0.000469,-0.001668,0.000059,0.000288,0.000181,0.006757,-39.072529,4.647629,19.637632,1.008390,1.344100,-0.155778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372563.000000,-0.258969,0.525630,0.336242,-1.429396,-0.177868,1.925859,0.097034,0.000385,-0.001079,0.000382,0.000651,-0.000402,-0.000045,0.000629,-0.017047,-39.024921,4.647629,19.562254,1.020292,1.350509,-0.169511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372564.000000,-0.258990,0.525630,0.336244,-1.429399,-0.177865,1.925858,0.097031,-0.019232,0.008496,-0.009363,-0.006362,-0.001471,0.000919,0.006574,-0.489153,-38.437763,3.985092,19.316282,0.936979,1.324874,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372565.000000,-0.259019,0.525624,0.336225,-1.429401,-0.177848,1.925856,0.097049,-0.038649,0.016832,-0.028994,-0.012172,0.004034,0.001325,0.010297,-2.568011,-36.307331,1.969711,18.276854,0.559781,1.305648,-0.089860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372566.000000,-0.259053,0.525650,0.336146,-1.429421,-0.177832,1.925849,0.097087,-0.036263,0.023593,-0.044776,-0.027193,0.009864,0.000883,0.019495,-6.083025,-33.224751,-0.751846,16.570921,0.112089,1.305648,-0.149369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372567.000000,-0.259099,0.525710,0.336015,-1.429440,-0.177847,1.925847,0.097126,-0.018337,0.025431,-0.060211,-0.025004,-0.001577,0.008076,0.026189,-9.550433,-29.872395,-3.330582,14.000120,-0.055453,1.357833,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372568.000000,-0.259182,0.525792,0.335875,-1.429512,-0.177902,1.925845,0.097179,-0.019205,0.031918,-0.067584,-0.036557,-0.019932,0.006797,0.034926,-11.506305,-26.833454,-5.246780,11.726866,0.166105,1.467696,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372569.000000,-0.259267,0.525881,0.335756,-1.429610,-0.177982,1.925909,0.097233,-0.025100,0.043342,-0.065820,-0.050438,-0.044148,0.022722,0.042205,-12.125201,-24.215046,-6.274307,9.727354,0.476469,1.129867,-0.037675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372570.000000,-0.259329,0.525981,0.335653,-1.429725,-0.178071,1.926051,0.097296,-0.032615,0.052542,-0.067337,-0.065131,-0.062761,0.059682,0.049866,-11.950641,-22.037006,-6.302078,7.771483,0.709928,0.212508,-0.023942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372571.000000,-0.259379,0.526082,0.335601,-1.429829,-0.178163,1.926224,0.097363,-0.037868,0.064169,-0.056986,-0.074656,-0.073625,0.099882,0.055470,-11.109576,-20.275532,-6.028336,5.843382,0.774930,-0.729569,0.001693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372572.000000,-0.259420,0.526185,0.335578,-1.429935,-0.178235,1.926367,0.097428,-0.044024,0.074114,-0.046333,-0.076370,-0.069136,0.115145,0.057383,-9.871783,-18.756062,-5.488785,4.089842,0.476469,-1.041764,0.087753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13372573.000000,-0.259437,0.526291,0.335572,-1.430045,-0.178310,1.926487,0.097525,-0.038173,0.082565,-0.034205,-0.081498,-0.071190,0.115310,0.073110,-8.808551,-17.363544,-4.778641,2.657652,0.064481,-0.671891,-0.077042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
