# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
15347498.000000,2.313455,-0.961425,-1.822603,-1.385937,-0.923308,1.666450,0.445877,-0.000418,0.000571,0.001113,-0.000090,-0.000089,0.000408,-0.000555,0.304304,34.921307,19.397995,12.222776,0.261320,1.981307,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347499.000000,2.313452,-0.961425,-1.822604,-1.385933,-0.923309,1.666449,0.445879,-0.001392,0.000381,0.000185,0.001146,0.000619,-0.000237,-0.000370,0.351911,34.921307,19.421799,12.171202,0.243009,1.995040,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347500.000000,2.313453,-0.961429,-1.822606,-1.385935,-0.923313,1.666452,0.445885,-0.000371,-0.000953,-0.000434,0.000114,-0.000503,0.000079,0.001211,0.328107,34.972881,19.445602,12.198973,0.267728,1.988631,0.041976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347501.000000,2.313453,-0.961425,-1.822606,-1.385937,-0.923311,1.666453,0.445877,-0.000248,0.000571,-0.000289,-0.001037,0.000343,-0.000184,-0.000888,0.328107,34.921307,19.445602,12.246580,0.249418,1.995040,0.087753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347502.000000,2.313453,-0.961427,-1.822602,-1.385934,-0.923313,1.666452,0.445879,-0.000165,-0.000176,0.000364,-0.000135,-0.000212,-0.000360,0.000391,0.328107,34.945110,19.421799,12.222776,0.261320,2.001449,0.061202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347503.000000,2.313457,-0.961427,-1.822605,-1.385934,-0.923312,1.666451,0.445881,0.001096,-0.000117,-0.000314,0.000467,-0.001023,0.000235,0.001244,0.276533,34.945110,19.445602,12.198973,0.285123,1.988631,0.034652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347504.000000,2.313446,-0.961431,-1.822604,-1.385938,-0.923308,1.666453,0.445878,-0.011335,-0.010577,-0.008849,-0.001359,-0.001029,0.001140,-0.002358,-0.144000,34.457134,18.882248,12.270384,0.166105,1.962081,0.120712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347505.000000,2.313435,-0.961412,-1.822618,-1.385938,-0.923297,1.666455,0.445904,-0.028458,-0.011475,-0.024936,0.000452,-0.001791,0.003642,0.004622,-2.024493,32.279095,17.065231,12.345762,-0.216586,1.884261,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347506.000000,2.313419,-0.961364,-1.822678,-1.385937,-0.923288,1.666448,0.445946,-0.027067,0.004222,-0.043671,-0.001759,0.003167,0.003140,0.014135,-5.464129,28.434795,14.192917,12.444944,-0.766818,1.865035,0.048385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347507.000000,2.313388,-0.961357,-1.822788,-1.385923,-0.923321,1.666439,0.445992,-0.018211,0.009314,-0.062493,0.003663,-0.007872,-0.001026,0.026161,-9.574237,24.249310,10.804855,12.246580,-1.083590,1.949264,0.133529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347508.000000,2.313308,-0.961404,-1.822924,-1.385917,-0.923409,1.666443,0.446072,-0.027633,-0.004855,-0.076392,0.006671,-0.033136,0.002045,0.044956,-13.240008,20.579571,7.369186,12.072020,-0.958163,2.001449,0.094161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347509.000000,2.313219,-0.961490,-1.823083,-1.385920,-0.923523,1.666489,0.446164,-0.029402,-0.019907,-0.086662,0.002227,-0.058697,0.013435,0.058825,-16.655840,17.568401,4.131882,11.901426,-0.730197,1.819259,0.180221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347510.000000,2.313119,-0.961621,-1.823238,-1.385928,-0.923675,1.666594,0.446291,-0.037261,-0.044806,-0.097069,-0.002862,-0.088733,0.045379,0.083891,-19.103655,15.437969,1.529343,11.405516,-0.312716,1.234237,0.147262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347511.000000,2.313022,-0.961783,-1.823391,-1.385955,-0.923835,1.666757,0.446432,-0.042376,-0.076441,-0.100017,-0.016922,-0.115748,0.089494,0.099782,-20.270037,14.311260,-0.263870,10.663633,0.004056,0.434066,0.173812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347512.000000,2.312945,-0.961961,-1.823528,-1.386015,-0.923995,1.666936,0.446587,-0.046101,-0.105057,-0.100739,-0.033881,-0.126623,0.123591,0.116960,-20.369219,13.946270,-1.366776,9.727354,0.088285,-0.177506,0.180221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347513.000000,2.312884,-0.962141,-1.823637,-1.386086,-0.924150,1.667130,0.446753,-0.050005,-0.129447,-0.097885,-0.043466,-0.134602,0.149444,0.136652,-19.698748,13.970074,-1.981705,8.342772,-0.007845,-0.437516,0.140853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347514.000000,2.312840,-0.962306,-1.823746,-1.386176,-0.924295,1.667320,0.446925,-0.050137,-0.141695,-0.103004,-0.060286,-0.135787,0.163399,0.145338,-18.560137,13.894695,-2.029312,6.759825,-0.348422,-0.268143,0.133529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347515.000000,2.312792,-0.962443,-1.823852,-1.386298,-0.924432,1.667524,0.447098,-0.059555,-0.140317,-0.105325,-0.076601,-0.132845,0.177523,0.152502,-17.000994,13.553509,-1.759537,5.176878,-0.838229,0.102645,0.100570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347516.000000,2.312730,-0.962537,-1.823953,-1.386464,-0.924581,1.667772,0.447268,-0.066635,-0.125839,-0.110002,-0.105774,-0.135552,0.196074,0.157525,-15.168109,12.696575,-1.390579,4.042235,-1.226412,0.414840,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347517.000000,2.312660,-0.962597,-1.824057,-1.386681,-0.924754,1.668054,0.447439,-0.073472,-0.102886,-0.112565,-0.138508,-0.145823,0.222396,0.164740,-13.263812,11.423077,-0.974014,3.593931,-1.393954,0.570480,0.087753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347518.000000,2.312556,-0.962639,-1.824171,-1.386929,-0.924965,1.668369,0.447609,-0.090154,-0.083483,-0.118231,-0.173056,-0.164471,0.247500,0.169014,-11.058002,10.002789,-0.482071,3.399534,-1.304232,0.583297,0.107894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347519.000000,2.312427,-0.962680,-1.824297,-1.387193,-0.925223,1.668720,0.447786,-0.107139,-0.070732,-0.123355,-0.199817,-0.192060,0.281005,0.165983,-8.709369,8.610271,-0.041702,3.399534,-0.916049,0.564071,0.067611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347520.000000,2.312291,-0.962726,-1.824427,-1.387483,-0.925503,1.669081,0.447953,-0.118274,-0.061699,-0.128969,-0.228217,-0.221014,0.305510,0.163996,-6.503558,7.360577,0.228073,3.693114,-0.389620,0.570480,0.140853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347521.000000,2.312144,-0.962796,-1.824568,-1.387786,-0.925781,1.669468,0.448129,-0.129238,-0.063938,-0.132391,-0.250574,-0.243393,0.323062,0.167331,-4.424700,6.602825,0.474045,3.943053,0.015958,0.564071,0.094161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347522.000000,2.312004,-0.962890,-1.824706,-1.388082,-0.926041,1.669883,0.448300,-0.132130,-0.076948,-0.133834,-0.265339,-0.246228,0.360719,0.167324,-2.690997,6.233868,0.549423,4.014464,0.129484,0.486251,0.100570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347523.000000,2.311875,-0.963006,-1.824848,-1.388367,-0.926277,1.670315,0.448466,-0.130956,-0.091176,-0.136474,-0.272284,-0.246870,0.385371,0.162399,-1.254840,6.380657,0.696213,3.693114,-0.097567,0.440475,0.127120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347524.000000,2.311769,-0.963164,-1.824996,-1.388647,-0.926514,1.670755,0.448643,-0.121762,-0.113008,-0.136270,-0.274387,-0.245971,0.397532,0.170811,-0.092425,7.360577,1.112778,3.173399,-0.389620,0.544845,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347525.000000,2.311675,-0.963341,-1.825129,-1.388920,-0.926750,1.671213,0.448808,-0.111598,-0.137823,-0.133939,-0.268584,-0.244650,0.419405,0.167864,1.022382,8.828472,1.723740,2.435484,-0.599276,0.720626,0.140853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347526.000000,2.311576,-0.963524,-1.825265,-1.389198,-0.926974,1.671702,0.448980,-0.107716,-0.157038,-0.136576,-0.269748,-0.231649,0.437105,0.170545,2.260175,10.443157,2.683822,1.642027,-0.796115,0.850631,0.087753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347527.000000,2.311479,-0.963708,-1.825400,-1.389481,-0.927208,1.672240,0.449148,-0.104869,-0.171525,-0.140623,-0.276524,-0.231994,0.469344,0.170639,3.497968,12.010235,3.786728,0.927916,-0.814425,0.746261,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347528.000000,2.311389,-0.963872,-1.825528,-1.389792,-0.927469,1.672808,0.449316,-0.101567,-0.172376,-0.140496,-0.287858,-0.240393,0.495851,0.171301,4.537397,13.089336,4.794418,0.507384,-0.611178,0.427657,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347529.000000,2.311290,-0.964012,-1.825661,-1.390117,-0.927726,1.673386,0.449474,-0.103503,-0.163151,-0.141778,-0.307046,-0.250084,0.518340,0.165150,5.600629,13.601116,5.750534,0.209837,-0.419833,0.109054,0.107894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347530.000000,2.311192,-0.964142,-1.825792,-1.390468,-0.927984,1.673942,0.449637,-0.101370,-0.153045,-0.142869,-0.322308,-0.256007,0.526505,0.161669,6.517072,13.676495,6.460678,0.134459,-0.240389,0.037643,0.100570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347531.000000,2.311111,-0.964255,-1.825924,-1.390821,-0.928255,1.674482,0.449803,-0.095666,-0.140378,-0.139570,-0.331914,-0.260982,0.521218,0.164786,7.084394,13.307537,6.976425,-0.111513,0.040677,0.154830,0.074935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347532.000000,2.311046,-0.964359,-1.826062,-1.391183,-0.928513,1.675021,0.449975,-0.085289,-0.126063,-0.140924,-0.344528,-0.265138,0.520520,0.170684,7.358137,12.672771,7.369186,-0.262270,0.123990,0.329696,0.074935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347533.000000,2.310985,-0.964468,-1.826205,-1.391558,-0.928771,1.675541,0.450144,-0.075747,-0.118391,-0.142891,-0.351454,-0.262810,0.516764,0.174876,7.504926,11.938824,7.638962,-0.484438,0.058073,0.492660,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347534.000000,2.310933,-0.964592,-1.826347,-1.391942,-0.929021,1.676069,0.450308,-0.066183,-0.119875,-0.141583,-0.358634,-0.258463,0.516156,0.172312,7.481122,11.323895,7.761948,-0.655031,-0.103060,0.576888,0.120712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347535.000000,2.310894,-0.964736,-1.826507,-1.392328,-0.929275,1.676585,0.450486,-0.054237,-0.124230,-0.146418,-0.364840,-0.255195,0.518575,0.174030,7.235151,10.958904,7.984116,-0.904970,-0.258700,0.616256,0.054794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347536.000000,2.310862,-0.964914,-1.826669,-1.392719,-0.929528,1.677096,0.450652,-0.048110,-0.139714,-0.152736,-0.369845,-0.249319,0.519561,0.175413,6.913801,10.982708,8.154709,-1.250124,-0.312716,0.662032,0.087753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347537.000000,2.310831,-0.965112,-1.826840,-1.393110,-0.929798,1.677614,0.450821,-0.046432,-0.155082,-0.152154,-0.368705,-0.257687,0.512887,0.169862,6.417890,11.323895,8.353073,-1.571474,-0.246798,0.654708,0.074935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347538.000000,2.310798,-0.965344,-1.827014,-1.393495,-0.930093,1.678119,0.450996,-0.047504,-0.181501,-0.161282,-0.365158,-0.267433,0.509851,0.174369,5.699811,12.109417,8.547470,-1.595277,-0.079257,0.589706,0.074935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347539.000000,2.310751,-0.965592,-1.827181,-1.393878,-0.930390,1.678642,0.451164,-0.050083,-0.203770,-0.164316,-0.364625,-0.267347,0.513822,0.171841,4.882551,13.037762,8.575241,-1.250124,0.123990,0.453292,0.114303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347540.000000,2.310698,-0.965854,-1.827348,-1.394255,-0.930674,1.679161,0.451345,-0.051659,-0.219871,-0.160316,-0.366131,-0.273104,0.517227,0.178540,3.890729,14.140667,8.599045,-0.508241,0.166105,0.329696,0.041976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347541.000000,2.310638,-0.966129,-1.827514,-1.394625,-0.930952,1.679690,0.451514,-0.056621,-0.237183,-0.164786,-0.366031,-0.272788,0.524280,0.178480,2.902875,15.513348,8.694260,0.531187,0.189908,0.193282,0.107894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347542.000000,2.310570,-0.966402,-1.827673,-1.394997,-0.931242,1.680215,0.451682,-0.058125,-0.247494,-0.159401,-0.369447,-0.282335,0.521184,0.176336,2.034040,17.104229,8.916428,1.765013,0.213712,0.258285,0.127120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15347543.000000,2.310486,-0.966675,-1.827819,-1.395375,-0.931519,1.680712,0.451859,-0.063403,-0.255289,-0.151327,-0.373495,-0.275357,0.511086,0.176168,1.466718,18.766521,9.237778,3.248778,0.123990,0.453292,0.081344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
