# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
13071313.000000,-2.417854,-1.662607,1.040163,-1.352889,1.798089,1.079504,-0.546503,-0.000153,0.000112,-0.000234,0.000773,0.000221,0.000195,-0.000269,0.054365,41.606182,-21.024673,-5.721254,0.823453,1.312057,0.041976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071314.000000,-2.417851,-1.662612,1.040161,-1.352891,1.798088,1.079502,-0.546499,0.000455,-0.001596,-0.000713,-0.000041,-0.000056,-0.000346,0.000567,0.030561,41.677593,-21.000870,-5.697450,0.828947,1.324874,0.021835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071315.000000,-2.417849,-1.662607,1.040161,-1.352889,1.798088,1.079503,-0.546505,0.000860,0.000606,-0.000475,-0.000028,-0.000038,0.000006,-0.001080,0.006757,41.606182,-21.000870,-5.697450,0.828947,1.318465,0.061202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071316.000000,-2.417852,-1.662607,1.040165,-1.352890,1.798089,1.079502,-0.546499,-0.000540,0.000404,0.000890,-0.000018,0.000416,-0.000234,0.000738,0.054365,41.606182,-21.052444,-5.697450,0.817045,1.324874,0.021835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071317.000000,-2.417847,-1.662608,1.040159,-1.352890,1.798088,1.079503,-0.546504,0.005151,-0.001573,-0.001170,0.002015,0.000718,-0.000868,-0.008657,0.351911,41.554607,-20.977066,-5.649843,0.805143,1.344100,0.015426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071318.000000,-2.417836,-1.662611,1.040164,-1.352884,1.798091,1.079497,-0.546514,0.015864,-0.002535,-0.000780,0.001897,-0.000703,-0.002457,-0.013520,1.343732,41.336407,-20.977066,-5.526857,0.709928,1.519881,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071319.000000,-2.417807,-1.662615,1.040173,-1.352884,1.798089,1.079493,-0.546540,0.024272,-0.003183,0.000979,0.004119,0.003581,-0.005973,-0.018999,2.926679,40.967449,-20.905655,-5.229311,0.589994,1.773483,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071320.000000,-2.417756,-1.662614,1.040190,-1.352890,1.798072,1.079514,-0.546585,0.029617,-0.001572,0.006444,-0.001808,-0.001239,0.001739,-0.029453,4.783369,40.479473,-20.877884,-4.856386,0.554288,1.890670,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071321.000000,-2.417693,-1.662611,1.040217,-1.352899,1.798042,1.079567,-0.546629,0.036273,0.001148,0.013629,-0.004907,-0.011963,0.015156,-0.038156,6.616254,39.916119,-20.854080,-4.511232,0.584501,1.800033,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071322.000000,-2.417601,-1.662609,1.040241,-1.352927,1.798003,1.079650,-0.546708,0.048584,0.001791,0.013739,-0.012569,-0.024871,0.034137,-0.054826,8.199201,39.376568,-20.731094,-4.066896,0.625699,1.578475,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071323.000000,-2.417506,-1.662609,1.040282,-1.352963,1.797949,1.079749,-0.546796,0.060520,0.002930,0.022671,-0.021938,-0.034331,0.055620,-0.063362,9.682965,38.936199,-20.707291,-3.721742,0.661405,1.389877,-0.077042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071324.000000,-2.417390,-1.662607,1.040329,-1.353010,1.797885,1.079862,-0.546905,0.074174,0.003075,0.028723,-0.030430,-0.045664,0.076167,-0.080312,10.996137,38.519634,-20.659683,-3.448000,0.691617,1.324874,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071325.000000,-2.417259,-1.662605,1.040385,-1.353071,1.797803,1.079990,-0.547043,0.091603,0.002141,0.035713,-0.044304,-0.056642,0.094365,-0.102037,12.087140,38.154644,-20.584305,-3.126650,0.667814,1.318465,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071326.000000,-2.417123,-1.662595,1.040455,-1.353134,1.797714,1.080140,-0.547211,0.105813,0.006361,0.045488,-0.051236,-0.069714,0.111934,-0.123563,13.126569,37.714275,-20.560501,-2.956056,0.530485,1.442062,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071327.000000,-2.416969,-1.662585,1.040542,-1.353217,1.797597,1.080316,-0.547410,0.122582,0.004732,0.057539,-0.059610,-0.084219,0.131289,-0.146437,13.991437,37.345318,-20.608109,-2.781496,0.488370,1.565658,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071328.000000,-2.416798,-1.662571,1.040643,-1.353312,1.797468,1.080516,-0.547624,0.139866,0.009737,0.070678,-0.074388,-0.101564,0.153351,-0.171695,14.709516,36.980328,-20.707291,-2.634706,0.369352,1.624252,-0.130143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071329.000000,-2.416614,-1.662551,1.040755,-1.353426,1.797317,1.080757,-0.547875,0.157590,0.013656,0.084037,-0.088810,-0.116466,0.180776,-0.195736,15.253034,36.611370,-20.830276,-2.511720,0.291532,1.624252,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071330.000000,-2.416411,-1.662531,1.040887,-1.353559,1.797129,1.081030,-0.548145,0.169242,0.016634,0.098610,-0.104021,-0.137348,0.213062,-0.218228,15.701337,36.242413,-21.024673,-2.337160,0.356534,1.532699,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071331.000000,-2.416190,-1.662510,1.041028,-1.353708,1.796925,1.081334,-0.548436,0.187103,0.018802,0.114637,-0.120132,-0.161726,0.234319,-0.237800,15.998883,35.877422,-21.175430,-2.237978,0.405057,1.402694,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071332.000000,-2.415955,-1.662491,1.041182,-1.353878,1.796694,1.081646,-0.548732,0.202807,0.019340,0.129582,-0.135291,-0.185536,0.255787,-0.258573,16.296431,35.560040,-21.322220,-2.138796,0.482877,1.383468,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071333.000000,-2.415697,-1.662472,1.041352,-1.354053,1.796446,1.081973,-0.549042,0.220269,0.019297,0.139337,-0.147927,-0.204821,0.279969,-0.269991,16.467024,35.266460,-21.417435,-2.138796,0.500272,1.416427,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071334.000000,-2.415429,-1.662460,1.041523,-1.354251,1.796187,1.082326,-0.549342,0.240298,0.022191,0.151103,-0.162640,-0.223388,0.300400,-0.283821,16.641584,35.119671,-21.417435,-2.063417,0.476469,1.474105,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13071335.000000,-2.415146,-1.662446,1.041710,-1.354459,1.795905,1.082700,-0.549658,0.253888,0.017930,0.163915,-0.176507,-0.243069,0.321929,-0.292929,16.788374,34.996685,-21.445206,-2.114992,0.476469,1.546432,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
