# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
12161666.000000,-2.415950,-1.662597,1.042302,-1.355825,1.795753,1.080866,-0.548499,0.000248,0.001315,0.000380,0.001257,-0.000203,-0.000104,-0.000819,-0.044818,41.507000,-21.000870,-5.749025,0.882963,1.344100,0.048385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161667.000000,-2.415950,-1.662602,1.042304,-1.355834,1.795754,1.080866,-0.548494,0.000165,-0.000794,0.000254,-0.001482,0.000305,-0.000069,0.001421,-0.044818,41.578411,-21.000870,-5.649843,0.871061,1.344100,-0.004716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161668.000000,-2.415950,-1.662602,1.042302,-1.355829,1.795754,1.080868,-0.548496,0.000110,-0.000529,-0.000945,0.000682,0.000204,0.000666,0.000201,-0.044818,41.578411,-20.953262,-5.721254,0.871061,1.324874,0.015426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161669.000000,-2.415952,-1.662599,1.042303,-1.355829,1.795750,1.080867,-0.548496,-0.000576,0.000761,0.000484,-0.000102,-0.001187,-0.000031,-0.000103,-0.017047,41.530804,-21.000870,-5.697450,0.906766,1.337692,0.021835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161670.000000,-2.415947,-1.662603,1.042303,-1.355827,1.795756,1.080866,-0.548503,0.005982,-0.002657,-0.000234,0.002042,0.001413,-0.001241,-0.004362,0.252729,41.530804,-20.977066,-5.649843,0.847257,1.370651,0.021835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161671.000000,-2.415938,-1.662604,1.042304,-1.355826,1.795756,1.080861,-0.548513,0.015015,-0.002620,0.001891,0.001255,-0.000880,-0.002364,-0.009124,1.292158,41.284832,-20.929459,-5.499086,0.763029,1.539108,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161672.000000,-2.415909,-1.662607,1.042313,-1.355824,1.795754,1.080859,-0.548545,0.023524,-0.002193,0.003474,-0.001155,-0.001011,-0.005440,-0.019957,2.827497,40.872234,-20.877884,-5.253114,0.637601,1.779891,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161673.000000,-2.415866,-1.662608,1.042330,-1.355825,1.795738,1.080882,-0.548588,0.028700,-0.001469,0.008553,-0.004482,-0.004318,0.003074,-0.027289,4.707990,40.404095,-20.854080,-4.931764,0.589994,1.871444,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161674.000000,-2.415799,-1.662605,1.042353,-1.355839,1.795712,1.080928,-0.548648,0.037859,0.001128,0.011174,-0.008362,-0.009373,0.019475,-0.042028,6.564680,39.840740,-20.782669,-4.535036,0.613798,1.819259,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161675.000000,-2.415713,-1.662607,1.042377,-1.355869,1.795675,1.081011,-0.548728,0.052772,0.000772,0.015239,-0.020841,-0.018225,0.037756,-0.058024,8.151593,39.352764,-20.659683,-4.118471,0.655912,1.591293,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161676.000000,-2.415614,-1.662602,1.042419,-1.355907,1.795627,1.081107,-0.548825,0.062636,0.004015,0.024900,-0.029395,-0.023605,0.058950,-0.072020,9.659162,38.837017,-20.683487,-3.721742,0.667814,1.389877,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161677.000000,-2.415497,-1.662597,1.042464,-1.355956,1.795557,1.081216,-0.548950,0.079706,0.004924,0.032857,-0.040074,-0.043561,0.074176,-0.089978,10.896955,38.372845,-20.608109,-3.400392,0.727323,1.318465,-0.056901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161678.000000,-2.415370,-1.662598,1.042520,-1.356022,1.795479,1.081347,-0.549095,0.095462,0.005410,0.039510,-0.052087,-0.058429,0.096685,-0.106840,12.011762,38.055462,-20.560501,-3.055238,0.661405,1.312057,-0.037675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161679.000000,-2.415229,-1.662592,1.042580,-1.356088,1.795383,1.081495,-0.549244,0.105846,0.007830,0.045151,-0.056366,-0.064405,0.111219,-0.120653,13.003583,37.662701,-20.413712,-2.904482,0.578092,1.402694,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161680.000000,-2.415076,-1.662580,1.042664,-1.356176,1.795262,1.081659,-0.549420,0.120456,0.009436,0.060581,-0.068403,-0.084117,0.125155,-0.135546,13.820844,37.273907,-20.485123,-2.658510,0.524076,1.546432,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161681.000000,-2.414908,-1.662564,1.042765,-1.356275,1.795137,1.081854,-0.549598,0.133147,0.013934,0.073640,-0.078262,-0.101544,0.152644,-0.147128,14.534955,36.881145,-20.608109,-2.511720,0.398649,1.630660,-0.077042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161682.000000,-2.414723,-1.662550,1.042880,-1.356390,1.794980,1.082090,-0.549777,0.148507,0.013066,0.085702,-0.090296,-0.117814,0.181158,-0.152517,15.106244,36.535992,-20.707291,-2.337160,0.362943,1.617843,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161683.000000,-2.414521,-1.662529,1.043007,-1.356522,1.794794,1.082356,-0.549975,0.165650,0.014189,0.098704,-0.103936,-0.137908,0.205424,-0.167808,15.550580,36.123394,-20.854080,-2.214174,0.405057,1.532699,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161684.000000,-2.414296,-1.662506,1.043145,-1.356674,1.794591,1.082645,-0.550167,0.184243,0.014940,0.114949,-0.120346,-0.157364,0.232247,-0.172002,15.824323,35.706829,-21.024673,-2.091188,0.452665,1.454879,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161685.000000,-2.414062,-1.662488,1.043302,-1.356843,1.794354,1.082953,-0.550357,0.200923,0.016387,0.127433,-0.137500,-0.182463,0.254452,-0.177121,16.098066,35.385479,-21.199234,-1.916628,0.547880,1.429244,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161686.000000,-2.413806,-1.662472,1.043460,-1.357024,1.794106,1.083286,-0.550542,0.218729,0.015769,0.133625,-0.153489,-0.203008,0.280024,-0.179352,16.268660,35.143475,-21.246841,-1.892824,0.554288,1.442062,-0.056901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161687.000000,-2.413537,-1.662461,1.043630,-1.357219,1.793836,1.083640,-0.550723,0.234347,0.013334,0.146859,-0.163923,-0.223542,0.302386,-0.179938,16.443220,34.996685,-21.270645,-1.940431,0.566190,1.500655,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161688.000000,-2.413258,-1.662447,1.043814,-1.357430,1.793553,1.084012,-0.550916,0.249741,0.011306,0.157344,-0.176888,-0.237073,0.318695,-0.185601,16.590010,34.873699,-21.294449,-1.916628,0.530485,1.565658,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12161689.000000,-2.412952,-1.662438,1.044011,-1.357651,1.793264,1.084406,-0.551095,0.265226,0.008307,0.167819,-0.191072,-0.255368,0.340639,-0.179951,16.641584,34.826092,-21.294449,-1.940431,0.452665,1.637069,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
