# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
15026667.000000,-2.417800,-1.662660,1.040033,-1.352863,1.798017,1.079519,-0.546211,0.000048,-0.000282,-0.000473,0.000167,0.000128,0.000066,0.000999,-0.044818,41.530804,-20.754898,-5.772829,0.960782,1.305648,-0.182328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026668.000000,-2.417800,-1.662654,1.040032,-1.352862,1.798016,1.079517,-0.546216,0.000032,0.001482,-0.000316,0.000668,-0.000118,-0.000431,-0.001029,-0.044818,41.459393,-20.754898,-5.796632,0.966276,1.318465,-0.136552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026669.000000,-2.417800,-1.662658,1.040034,-1.352862,1.798015,1.079517,-0.546208,0.000021,-0.000125,0.000439,0.000445,-0.000316,-0.000287,0.001993,-0.044818,41.507000,-20.782669,-5.796632,0.972684,1.318465,-0.208878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026670.000000,-2.417800,-1.662662,1.040036,-1.352865,1.798015,1.079518,-0.546218,0.000014,-0.000640,0.000850,-0.000817,-0.000211,0.000046,-0.001859,-0.044818,41.530804,-20.806473,-5.749025,0.972684,1.312057,-0.122819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026671.000000,-2.417790,-1.662663,1.040038,-1.352863,1.798015,1.079517,-0.546216,0.007787,-0.002469,0.000566,0.001854,0.001182,0.008260,-0.003098,0.153547,41.483196,-20.806473,-5.721254,0.936979,1.344100,-0.196061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026672.000000,-2.417790,-1.662664,1.040038,-1.352864,1.798015,1.079515,-0.546236,0.011000,-0.006076,0.001218,0.003222,-0.000528,0.009201,-0.012407,1.292158,41.261028,-20.707291,-5.526857,0.847257,1.519881,-0.182328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026673.000000,-2.417758,-1.662665,1.040050,-1.352857,1.798020,1.079511,-0.546266,0.018643,-0.005906,0.007800,0.004440,0.000877,0.008338,-0.021028,2.827497,40.896038,-20.731094,-5.328493,0.679716,1.754256,-0.248246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026674.000000,-2.417710,-1.662663,1.040063,-1.352865,1.798006,1.079532,-0.546324,0.024923,-0.000589,0.011011,-0.002676,-0.007448,0.017663,-0.029926,4.684186,40.427898,-20.683487,-4.907960,0.625699,1.858627,-0.248246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026675.000000,-2.417650,-1.662665,1.040083,-1.352871,1.797984,1.079578,-0.546406,0.035977,0.001410,0.016033,-0.005085,-0.015440,0.025808,-0.048114,6.592451,40.015301,-20.608109,-4.586610,0.620206,1.800033,-0.196061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026676.000000,-2.417556,-1.662667,1.040113,-1.352898,1.797949,1.079655,-0.546497,0.048867,0.002196,0.021178,-0.012174,-0.022048,0.045918,-0.066273,8.151593,39.622540,-20.584305,-4.166078,0.637601,1.597701,-0.268388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026677.000000,-2.417455,-1.662660,1.040156,-1.352939,1.797900,1.079753,-0.546622,0.060828,0.005364,0.026646,-0.026007,-0.037441,0.068698,-0.084725,9.611554,39.106792,-20.631912,-3.769350,0.685209,1.429244,-0.221696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026678.000000,-2.417338,-1.662653,1.040199,-1.352984,1.797837,1.079863,-0.546761,0.079350,0.005251,0.033381,-0.033237,-0.048474,0.085030,-0.100912,10.825543,38.690228,-20.536697,-3.499574,0.721830,1.396285,-0.215287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026679.000000,-2.417211,-1.662650,1.040255,-1.353051,1.797761,1.079990,-0.546924,0.093326,0.007054,0.042897,-0.044495,-0.059664,0.100631,-0.121106,11.987958,38.325237,-20.485123,-3.126650,0.715421,1.402694,-0.261979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026680.000000,-2.417072,-1.662637,1.040326,-1.353115,1.797670,1.080138,-0.547116,0.103606,0.009569,0.047545,-0.050534,-0.069067,0.118762,-0.143537,13.027387,37.908672,-20.461319,-2.979860,0.613798,1.494247,-0.241837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026681.000000,-2.416922,-1.662620,1.040412,-1.353202,1.797567,1.080313,-0.547335,0.117941,0.012111,0.057757,-0.060823,-0.085779,0.137267,-0.163613,13.892255,37.468304,-20.461319,-2.733888,0.506681,1.597701,-0.248246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026682.000000,-2.416749,-1.662607,1.040519,-1.353298,1.797444,1.080516,-0.547580,0.132161,0.011596,0.075658,-0.071175,-0.098015,0.163777,-0.189281,14.562726,37.127117,-20.631912,-2.634706,0.386747,1.624252,-0.235429,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026683.000000,-2.416566,-1.662586,1.040639,-1.353409,1.797294,1.080754,-0.547853,0.151069,0.013005,0.089195,-0.086521,-0.109364,0.188437,-0.213887,15.130048,36.710552,-20.830276,-2.511720,0.315336,1.630660,-0.202470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026684.000000,-2.416369,-1.662560,1.040766,-1.353544,1.797118,1.081022,-0.548141,0.165700,0.018373,0.100622,-0.102479,-0.130807,0.214590,-0.234673,15.649762,36.242413,-20.953262,-2.337160,0.339139,1.572067,-0.229020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026685.000000,-2.416143,-1.662543,1.040910,-1.353697,1.796913,1.081317,-0.548444,0.183970,0.018181,0.116018,-0.118809,-0.156435,0.244726,-0.252142,15.971112,35.948833,-21.100052,-2.237978,0.393156,1.481429,-0.215287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026686.000000,-2.415904,-1.662522,1.041072,-1.353864,1.796677,1.081630,-0.548758,0.206193,0.019957,0.129243,-0.130979,-0.183266,0.264944,-0.269444,16.169477,35.583843,-21.322220,-2.162599,0.512174,1.448470,-0.196061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026687.000000,-2.415657,-1.662498,1.041237,-1.354039,1.796431,1.081953,-0.549072,0.215698,0.020202,0.141541,-0.146134,-0.204085,0.286722,-0.278693,16.467024,35.266460,-21.393631,-2.214174,0.535978,1.481429,-0.169511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026688.000000,-2.415385,-1.662486,1.041413,-1.354234,1.796162,1.082306,-0.549378,0.231078,0.019672,0.149331,-0.158908,-0.219368,0.306423,-0.282393,16.566206,35.119671,-21.417435,-2.237978,0.554288,1.532699,-0.221696,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15026689.000000,-2.415101,-1.662479,1.041599,-1.354449,1.795887,1.082675,-0.549701,0.247296,0.016772,0.163477,-0.178308,-0.234358,0.332103,-0.295134,16.689192,35.091900,-21.417435,-2.114992,0.535978,1.584884,-0.142960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
