# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
12744876.000000,-2.417847,-1.662618,1.040148,-1.352871,1.798083,1.079526,-0.546488,-0.000331,0.000115,-0.001100,-0.000041,0.000887,0.000255,0.001358,0.030561,41.629986,-20.953262,-5.749025,0.828947,1.292831,-0.017533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744877.000000,-2.417845,-1.662615,1.040151,-1.352871,1.798083,1.079528,-0.546499,0.000336,0.001283,0.000380,-0.000027,0.000354,0.000170,-0.002519,0.006757,41.578411,-21.000870,-5.749025,0.835355,1.292831,0.074935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744878.000000,-2.417845,-1.662618,1.040150,-1.352873,1.798083,1.079527,-0.546492,0.000224,-0.000351,-0.000303,-0.000668,0.000473,0.000622,0.000525,0.006757,41.629986,-20.977066,-5.721254,0.828947,1.279098,0.015426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744879.000000,-2.417847,-1.662618,1.040150,-1.352870,1.798081,1.079526,-0.546492,-0.000407,-0.000234,-0.000202,0.000761,-0.000363,0.000177,0.000350,0.030561,41.629986,-20.977066,-5.772829,0.847257,1.285506,0.015426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744880.000000,-2.417839,-1.662620,1.040152,-1.352872,1.798081,1.079525,-0.546495,0.006867,-0.001573,0.006101,0.001346,0.000877,0.008420,-0.003427,0.252729,41.554607,-20.977066,-5.673646,0.817045,1.318465,-0.011124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744881.000000,-2.417837,-1.662623,1.040155,-1.352868,1.798080,1.079518,-0.546508,0.011346,-0.003120,0.007095,0.003916,0.003670,0.004115,-0.006685,1.367536,41.360210,-20.953262,-5.526857,0.733732,1.507064,-0.031266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744882.000000,-2.417805,-1.662626,1.040162,-1.352864,1.798076,1.079514,-0.546536,0.022116,-0.003604,0.007306,0.003910,0.001975,0.003746,-0.018454,2.902875,40.991253,-20.905655,-5.276918,0.620206,1.760665,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744883.000000,-2.417756,-1.662622,1.040184,-1.352872,1.798060,1.079533,-0.546576,0.026568,0.000039,0.012501,0.000946,-0.008487,0.008848,-0.027298,4.783369,40.427898,-20.929459,-4.884157,0.601896,1.884261,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744884.000000,-2.417690,-1.662627,1.040201,-1.352883,1.798034,1.079583,-0.546635,0.034090,-0.000323,0.012725,-0.003728,-0.011720,0.019433,-0.035716,6.616254,39.963726,-20.806473,-4.511232,0.608304,1.825668,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744885.000000,-2.417600,-1.662621,1.040230,-1.352907,1.797994,1.079665,-0.546700,0.045792,0.004602,0.017569,-0.010415,-0.025101,0.042840,-0.043867,8.223004,39.400372,-20.731094,-4.118471,0.661405,1.591293,-0.089860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744886.000000,-2.417500,-1.662623,1.040267,-1.352946,1.797940,1.079764,-0.546794,0.058539,0.001743,0.024376,-0.020483,-0.034757,0.067618,-0.062759,9.710736,38.960003,-20.659683,-3.769350,0.703519,1.389877,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744887.000000,-2.417384,-1.662625,1.040315,-1.353000,1.797875,1.079877,-0.546903,0.076645,0.001014,0.033605,-0.031462,-0.044970,0.085549,-0.078315,10.972333,38.595013,-20.631912,-3.400392,0.709928,1.318465,-0.089860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744888.000000,-2.417254,-1.662618,1.040368,-1.353061,1.797792,1.080003,-0.547042,0.093249,0.002026,0.038452,-0.041690,-0.056471,0.100694,-0.099034,12.063336,38.178448,-20.512894,-3.079042,0.691617,1.331283,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744889.000000,-2.417111,-1.662607,1.040437,-1.353127,1.797701,1.080152,-0.547212,0.107874,0.003182,0.047566,-0.048944,-0.066139,0.117942,-0.123454,13.074994,37.738079,-20.485123,-2.904482,0.554288,1.442062,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744890.000000,-2.416961,-1.662600,1.040523,-1.353214,1.797588,1.080318,-0.547403,0.124855,0.004183,0.058686,-0.065326,-0.080477,0.138869,-0.142554,13.916059,37.420696,-20.512894,-2.658510,0.482877,1.578475,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744891.000000,-2.416794,-1.662582,1.040619,-1.353306,1.797461,1.080518,-0.547626,0.138861,0.007448,0.068497,-0.074364,-0.099446,0.158919,-0.167689,14.685712,37.004131,-20.608109,-2.583132,0.374845,1.643478,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744892.000000,-2.416609,-1.662563,1.040739,-1.353424,1.797305,1.080763,-0.547883,0.153568,0.009423,0.085111,-0.086146,-0.115458,0.186301,-0.191912,15.229230,36.611370,-20.854080,-2.436342,0.320829,1.617843,-0.056901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744893.000000,-2.416404,-1.662539,1.040864,-1.353557,1.797123,1.081032,-0.548143,0.166942,0.011890,0.094645,-0.102074,-0.142248,0.214396,-0.216294,15.649762,36.171001,-20.977066,-2.261781,0.356534,1.526290,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744894.000000,-2.416181,-1.662523,1.041009,-1.353711,1.796918,1.081330,-0.548438,0.190097,0.010779,0.109673,-0.118883,-0.166250,0.239482,-0.238880,15.947309,35.853619,-21.175430,-2.138796,0.428861,1.435653,-0.089860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744895.000000,-2.415946,-1.662501,1.041163,-1.353879,1.796682,1.081641,-0.548742,0.205157,0.014496,0.121922,-0.133805,-0.193527,0.256068,-0.259334,16.244856,35.484661,-21.294449,-2.063417,0.518583,1.402694,-0.077042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12744896.000000,-2.415692,-1.662480,1.041330,-1.354057,1.796435,1.081964,-0.549042,0.219870,0.015541,0.137147,-0.149557,-0.211921,0.279349,-0.262393,16.490828,35.191082,-21.393631,-2.063417,0.542386,1.454879,-0.122819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
