# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
12627147.000000,-2.415662,-1.662618,1.042885,-1.356085,1.795457,1.081425,-0.548601,-0.000325,-0.001453,0.000659,-0.000263,0.000267,0.000065,-0.001211,0.054365,41.629986,-21.052444,-5.721254,0.828947,1.318465,0.054794,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627148.000000,-2.415659,-1.662613,1.042884,-1.356083,1.795454,1.081427,-0.548595,0.000897,0.000795,0.000439,0.000474,-0.000703,0.000518,0.001159,0.006757,41.554607,-21.052444,-5.749025,0.852750,1.305648,0.001693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627149.000000,-2.415661,-1.662615,1.042882,-1.356085,1.795456,1.081424,-0.548594,0.000041,-0.000027,-0.000357,-0.000334,0.000413,-0.000367,0.001010,0.030561,41.578411,-21.024673,-5.721254,0.828947,1.324874,-0.004716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627150.000000,-2.415659,-1.662617,1.042882,-1.356085,1.795456,1.081426,-0.548600,0.000028,-0.000668,-0.000238,-0.000222,0.000275,0.000230,-0.001293,0.030561,41.606182,-21.024673,-5.721254,0.828947,1.312057,0.048385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627151.000000,-2.415656,-1.662616,1.042886,-1.356084,1.795455,1.081425,-0.548596,0.005437,0.001875,0.000491,0.002351,-0.008718,-0.001271,0.001579,0.328107,41.507000,-21.052444,-5.673646,0.811552,1.350509,-0.017533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627152.000000,-2.415651,-1.662620,1.042884,-1.356082,1.795457,1.081420,-0.548618,0.010833,0.000158,0.001184,0.001271,-0.008075,-0.002418,-0.004187,1.415143,41.284832,-20.953262,-5.499086,0.727323,1.519881,-0.004716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627153.000000,-2.415620,-1.662621,1.042900,-1.356078,1.795451,1.081416,-0.548646,0.018902,-0.000309,0.005230,-0.000342,-0.012777,-0.000978,-0.011205,2.926679,40.872234,-21.000870,-5.276918,0.644010,1.767074,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627154.000000,-2.415576,-1.662620,1.042916,-1.356086,1.795430,1.081434,-0.548685,0.023826,0.001306,0.008604,-0.005925,-0.013631,0.005647,-0.021434,4.834943,40.356487,-20.929459,-4.856386,0.613798,1.877853,-0.077042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627155.000000,-2.415514,-1.662617,1.042934,-1.356098,1.795402,1.081480,-0.548753,0.030818,0.002485,0.013026,-0.011783,-0.015575,0.021976,-0.036751,6.715436,39.816936,-20.806473,-4.487428,0.620206,1.812850,-0.023942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627156.000000,-2.415428,-1.662618,1.042964,-1.356124,1.795360,1.081560,-0.548831,0.043549,0.001668,0.018130,-0.016538,-0.023664,0.044410,-0.051070,8.349957,39.328960,-20.754898,-4.090700,0.685209,1.584884,-0.023942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627157.000000,-2.415321,-1.662613,1.043002,-1.356170,1.795308,1.081653,-0.548925,0.057970,0.001250,0.025371,-0.028943,-0.034022,0.063572,-0.064720,9.782147,38.813213,-20.707291,-3.598757,0.739225,1.396285,-0.077042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627158.000000,-2.415201,-1.662613,1.043049,-1.356213,1.795237,1.081759,-0.549042,0.074951,0.004873,0.033899,-0.031835,-0.050099,0.073252,-0.085653,10.948529,38.396648,-20.659683,-3.376589,0.769437,1.324874,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627159.000000,-2.415071,-1.662607,1.043101,-1.356281,1.795161,1.081885,-0.549191,0.092242,0.004410,0.039164,-0.041099,-0.058719,0.086179,-0.104448,12.011762,37.984051,-20.560501,-3.003664,0.715421,1.344100,-0.037675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627160.000000,-2.414931,-1.662600,1.043162,-1.356347,1.795068,1.082030,-0.549352,0.112549,0.003815,0.045120,-0.050514,-0.073166,0.107075,-0.123006,12.975812,37.591290,-20.413712,-2.805300,0.608304,1.461288,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627161.000000,-2.414777,-1.662589,1.043250,-1.356436,1.794952,1.082209,-0.549549,0.127785,0.005887,0.058017,-0.063259,-0.085471,0.128766,-0.150241,13.820844,37.222332,-20.485123,-2.535524,0.535978,1.559249,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627162.000000,-2.414612,-1.662573,1.043352,-1.356531,1.794825,1.082409,-0.549773,0.137704,0.004951,0.072409,-0.075684,-0.101366,0.151088,-0.174438,14.586530,36.833538,-20.631912,-2.436342,0.381254,1.624252,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627163.000000,-2.414421,-1.662556,1.043463,-1.356643,1.794666,1.082641,-0.550022,0.156875,0.010020,0.084174,-0.089456,-0.119108,0.176143,-0.196468,15.082440,36.464581,-20.707291,-2.313356,0.374845,1.597701,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627164.000000,-2.414217,-1.662535,1.043591,-1.356777,1.794483,1.082907,-0.550302,0.174410,0.011380,0.098341,-0.104553,-0.137439,0.201602,-0.220273,15.526776,36.071819,-20.877884,-2.138796,0.393156,1.500655,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627165.000000,-2.413994,-1.662515,1.043726,-1.356925,1.794272,1.083197,-0.550586,0.185812,0.014239,0.112959,-0.119761,-0.162271,0.228951,-0.239908,15.899701,35.730633,-20.953262,-2.063417,0.458158,1.442062,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627166.000000,-2.413751,-1.662495,1.043885,-1.357095,1.794027,1.083515,-0.550873,0.204812,0.016569,0.126648,-0.136955,-0.183172,0.252385,-0.258957,16.070295,35.385479,-21.147659,-1.940431,0.584501,1.416427,-0.103593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627167.000000,-2.413498,-1.662473,1.044049,-1.357268,1.793774,1.083850,-0.551178,0.220566,0.017166,0.137999,-0.145377,-0.204081,0.277113,-0.276303,16.268660,35.091900,-21.270645,-1.992006,0.613798,1.442062,-0.044083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627168.000000,-2.413233,-1.662461,1.044217,-1.357458,1.793510,1.084199,-0.551467,0.233161,0.014317,0.148090,-0.156559,-0.219119,0.297339,-0.275024,16.419416,34.945110,-21.199234,-2.015810,0.625699,1.442062,-0.122819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627169.000000,-2.412943,-1.662447,1.044400,-1.357664,1.793232,1.084580,-0.551765,0.252285,0.011908,0.158574,-0.172603,-0.236512,0.318725,-0.282081,16.518599,34.826092,-21.223038,-2.015810,0.559781,1.532699,-0.116410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627170.000000,-2.412639,-1.662434,1.044594,-1.357896,1.792941,1.084974,-0.552072,0.269405,0.012975,0.171075,-0.192373,-0.260110,0.341785,-0.289594,16.641584,34.726910,-21.175430,-1.992006,0.422452,1.695663,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12627171.000000,-2.412316,-1.662430,1.044796,-1.358146,1.792625,1.085387,-0.552361,0.290617,0.008666,0.180561,-0.210044,-0.273415,0.363940,-0.290469,16.542402,34.726910,-21.123856,-1.841249,0.362943,1.747848,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
