# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
13207019.000000,2.312754,-0.964736,-1.819536,-1.386092,-0.927558,1.665494,0.447533,0.000050,0.000188,0.000025,0.000034,-0.000001,0.000153,-0.000713,0.006757,35.508465,19.691574,12.147398,1.020292,1.396285,-0.122819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207020.000000,2.312755,-0.964738,-1.819534,-1.386092,-0.927558,1.665494,0.447536,0.000590,-0.000524,0.000573,0.000023,-0.000000,0.000102,0.001491,-0.017047,35.536236,19.667770,12.147398,1.020292,1.396285,-0.175919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207021.000000,2.312752,-0.964736,-1.819534,-1.386090,-0.927557,1.665492,0.447535,-0.000720,0.000300,0.000382,0.000572,0.000441,-0.000407,0.000011,0.030561,35.508465,19.667770,12.123594,1.008390,1.409103,-0.149369,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207022.000000,2.312754,-0.964738,-1.819534,-1.386094,-0.927558,1.665494,0.447532,0.000077,-0.006808,0.000255,-0.000176,-0.000147,0.000203,-0.001451,0.006757,35.536236,19.667770,12.147398,1.020292,1.396285,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207023.000000,2.312743,-0.964741,-1.819535,-1.386095,-0.927556,1.665494,0.447536,-0.011366,-0.015700,-0.011712,0.001293,-0.001005,0.001085,0.008760,-0.441546,35.068096,19.104416,12.222776,0.918668,1.370651,-0.122819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207024.000000,2.312727,-0.964710,-1.819553,-1.386093,-0.927541,1.665489,0.447548,-0.029759,-0.012835,-0.030166,0.003063,0.003464,-0.001881,0.014068,-2.270464,32.790874,17.287399,12.270384,0.547880,1.312057,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207025.000000,2.312715,-0.964659,-1.819623,-1.386089,-0.927523,1.665476,0.447575,-0.025945,0.007265,-0.051785,0.001845,0.012216,-0.003822,0.023657,-5.761675,28.898968,14.462692,12.298155,-0.001437,1.370651,-0.037675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207026.000000,2.312672,-0.964638,-1.819744,-1.386080,-0.927537,1.665458,0.447619,-0.019426,0.014579,-0.073378,0.003889,0.004366,-0.007186,0.028877,-9.673419,24.618267,11.272995,12.198973,-0.324618,1.487838,-0.077042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207027.000000,2.312598,-0.964688,-1.819890,-1.386072,-0.927603,1.665461,0.447667,-0.023806,0.003468,-0.088082,0.003662,-0.017411,-0.004506,0.033530,-13.386798,21.043743,7.761948,12.024412,-0.222994,1.474105,-0.017533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207028.000000,2.312495,-0.964776,-1.820055,-1.386076,-0.927690,1.665505,0.447741,-0.036699,-0.017090,-0.099599,-0.001409,-0.041318,0.011029,0.050711,-16.755022,18.131756,4.524643,11.925230,-0.007845,1.220504,-0.064225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207029.000000,2.312385,-0.964903,-1.820219,-1.386087,-0.927793,1.665609,0.447818,-0.052374,-0.046502,-0.109483,-0.004855,-0.061869,0.044956,0.062799,-19.674944,16.001324,1.676132,11.802244,0.178007,0.597030,0.028243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207030.000000,2.312253,-0.965059,-1.820374,-1.386107,-0.927900,1.665754,0.447930,-0.071256,-0.078516,-0.112795,-0.008068,-0.077475,0.078832,0.080058,-22.150530,14.509624,-0.926407,11.703062,0.261320,-0.171098,0.034652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207031.000000,2.312128,-0.965224,-1.820520,-1.386126,-0.928000,1.665905,0.448067,-0.083000,-0.102990,-0.117675,-0.011366,-0.084260,0.107729,0.098106,-24.550737,13.529705,-3.159989,11.504698,0.093778,-0.691117,0.028243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207032.000000,2.311999,-0.965402,-1.820645,-1.386150,-0.928116,1.666055,0.448234,-0.091551,-0.128189,-0.117188,-0.014952,-0.099460,0.123802,0.122003,-26.653399,12.795757,-5.246780,11.207151,-0.079257,-0.814713,-0.004716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207033.000000,2.311869,-0.965565,-1.820785,-1.386178,-0.928238,1.666199,0.448420,-0.091763,-0.138007,-0.118914,-0.024772,-0.107218,0.137587,0.143885,-28.240313,12.061810,-6.544083,10.663633,-0.365817,-0.548295,-0.011124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207034.000000,2.311718,-0.965707,-1.820902,-1.386249,-0.928370,1.666383,0.448626,-0.102993,-0.140334,-0.112066,-0.045853,-0.113761,0.151818,0.166962,-28.387102,11.399273,-7.281998,10.143919,-0.646884,-0.248917,0.048385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207035.000000,2.311557,-0.965830,-1.821014,-1.386381,-0.928522,1.666630,0.448875,-0.114448,-0.134032,-0.108506,-0.079754,-0.129610,0.179863,0.193539,-27.173113,10.764507,-7.305801,9.727354,-0.772311,-0.242509,-0.031266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207036.000000,2.311398,-0.965917,-1.821124,-1.386579,-0.928702,1.666923,0.449122,-0.129502,-0.118922,-0.111365,-0.123578,-0.146759,0.220329,0.209103,-24.923662,9.931377,-6.694839,9.406004,-0.743014,-0.378922,0.021835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207037.000000,2.311223,-0.966001,-1.821235,-1.386803,-0.928908,1.667240,0.449386,-0.150039,-0.108658,-0.113269,-0.155387,-0.169500,0.247280,0.222181,-21.900591,9.197430,-5.687149,8.763304,-0.569064,-0.443925,0.041976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207038.000000,2.311043,-0.966069,-1.821349,-1.387059,-0.929127,1.667554,0.449667,-0.168085,-0.098948,-0.120528,-0.188071,-0.185649,0.267740,0.235378,-18.536333,8.388103,-4.433487,7.946043,-0.396029,-0.236100,-0.023942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207039.000000,2.310876,-0.966132,-1.821459,-1.387337,-0.929361,1.667878,0.449938,-0.179280,-0.090731,-0.124277,-0.215633,-0.201128,0.280347,0.246210,-15.390277,7.677959,-3.282974,7.081175,-0.240389,0.161239,0.028243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13207040.000000,2.310706,-0.966194,-1.821576,-1.387648,-0.929601,1.668227,0.450235,-0.187746,-0.085453,-0.128378,-0.239763,-0.209421,0.300992,0.257136,-12.394977,7.019390,-2.275284,6.386900,-0.168978,0.421249,-0.031266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
