# obj=mrm dir=max v_norm=0.1000 dt=0.001 n_steps=1804
# q_start
2.27026699,-1.15683145,-1.70074445,-1.43672153,-1.14244293,1.63438681,0.52435144
# dq_s2
-0.01757202,-0.10158743,-0.09470653,-0.10119874,-0.09091530,0.14507743,0.04196503
-0.01753662,-0.10171131,-0.09461638,-0.10109795,-0.09106599,0.14496619,0.04197976
-0.01750126,-0.10183514,-0.09452628,-0.10099719,-0.09121657,0.14485499,0.04199445
-0.01746596,-0.10195892,-0.09443624,-0.10089645,-0.09136706,0.14474383,0.04200911
-0.01743071,-0.10208266,-0.09434626,-0.10079574,-0.09151746,0.14463270,0.04202374
-0.01739551,-0.10220634,-0.09425634,-0.10069506,-0.09166775,0.14452161,0.04203835
-0.01736036,-0.10232997,-0.09416647,-0.10059440,-0.09181795,0.14441056,0.04205292
-0.01732525,-0.10245355,-0.09407665,-0.10049376,-0.09196805,0.14429955,0.04206746
-0.01729020,-0.10257709,-0.09398689,-0.10039316,-0.09211805,0.14418858,0.04208197
-0.01725520,-0.10270057,-0.09389719,-0.10029258,-0.09226796,0.14407764,0.04209646
-0.01722025,-0.10282400,-0.09380755,-0.10019202,-0.09241777,0.14396674,0.04211091
-0.01718535,-0.10294738,-0.09371796,-0.10009149,-0.09256748,0.14385587,0.04212533
-0.01715050,-0.10307071,-0.09362843,-0.09999099,-0.09271710,0.14374505,0.04213972
-0.01711570,-0.10319400,-0.09353895,-0.09989051,-0.09286662,0.14363426,0.04215408
-0.01708094,-0.10331723,-0.09344953,-0.09979005,-0.09301604,0.14352351,0.04216841
-0.01704624,-0.10344041,-0.09336016,-0.09968963,-0.09316537,0.14341280,0.04218271
-0.01701159,-0.10356354,-0.09327085,-0.09958923,-0.09331460,0.14330212,0.04219699
-0.01697698,-0.10368662,-0.09318160,-0.09948885,-0.09346373,0.14319148,0.04221122
-0.01694243,-0.10380964,-0.09309241,-0.09938850,-0.09361276,0.14308088,0.04222543
-0.01690792,-0.10393262,-0.09300327,-0.09928818,-0.09376170,0.14297032,0.04223961
-0.01687347,-0.10405555,-0.09291418,-0.09918788,-0.09391054,0.14285979,0.04225376
-0.01683906,-0.10417843,-0.09282515,-0.09908761,-0.09405929,0.14274931,0.04226788
-0.01680470,-0.10430125,-0.09273618,-0.09898736,-0.09420794,0.14263886,0.04228196
-0.01677039,-0.10442403,-0.09264726,-0.09888714,-0.09435649,0.14252845,0.04229602
-0.01673613,-0.10454675,-0.09255840,-0.09878694,-0.09450494,0.14241807,0.04231004
-0.01670192,-0.10466942,-0.09246960,-0.09868677,-0.09465330,0.14230774,0.04232404
-0.01666776,-0.10479205,-0.09238085,-0.09858663,-0.09480156,0.14219744,0.04233800
-0.01663364,-0.10491462,-0.09229216,-0.09848651,-0.09494972,0.14208718,0.04235193
-0.01659958,-0.10503714,-0.09220352,-0.09838641,-0.09509779,0.14197695,0.04236583
-0.01656556,-0.10515961,-0.09211494,-0.09828635,-0.09524576,0.14186677,0.04237970
-0.01653159,-0.10528202,-0.09202641,-0.09818630,-0.09539363,0.14175662,0.04239354
-0.01649767,-0.10540439,-0.09193794,-0.09808629,-0.09554141,0.14164651,0.04240734
-0.01646380,-0.10552671,-0.09184953,-0.09798630,-0.09568909,0.14153644,0.04242112
-0.01642997,-0.10564897,-0.09176117,-0.09788633,-0.09583667,0.14142641,0.04243486
-0.01639620,-0.10577118,-0.09167287,-0.09778639,-0.09598416,0.14131642,0.04244858
-0.01636247,-0.10589335,-0.09158463,-0.09768647,-0.09613155,0.14120646,0.04246226
-0.01632879,-0.10601546,-0.09149643,-0.09758658,-0.09627884,0.14109654,0.04247591
-0.01629515,-0.10613751,-0.09140830,-0.09748672,-0.09642604,0.14098666,0.04248953
-0.01626157,-0.10625952,-0.09132022,-0.09738688,-0.09657314,0.14087682,0.04250311
-0.01622803,-0.10638148,-0.09123220,-0.09728707,-0.09672014,0.14076701,0.04251667
-0.01619454,-0.10650338,-0.09114423,-0.09718728,-0.09686705,0.14065725,0.04253019
-0.01616110,-0.10662524,-0.09105632,-0.09708752,-0.09701386,0.14054752,0.04254368
-0.01612771,-0.10674704,-0.09096846,-0.09698778,-0.09716057,0.14043783,0.04255714
-0.01609436,-0.10686879,-0.09088066,-0.09688807,-0.09730719,0.14032818,0.04257057
-0.01606106,-0.10699048,-0.09079292,-0.09678838,-0.09745371,0.14021857,0.04258397
-0.01602781,-0.10711213,-0.09070523,-0.09668872,-0.09760013,0.14010899,0.04259733
-0.01599461,-0.10723372,-0.09061759,-0.09658909,-0.09774646,0.13999945,0.04261066
-0.01596145,-0.10735527,-0.09053001,-0.09648947,-0.09789269,0.13988995,0.04262396
-0.01592834,-0.10747676,-0.09044249,-0.09638989,-0.09803882,0.13978049,0.04263723
-0.01589528,-0.10759820,-0.09035502,-0.09629033,-0.09818486,0.13967107,0.04265047
-0.01586226,-0.10771958,-0.09026761,-0.09619079,-0.09833080,0.13956169,0.04266367
-0.01582929,-0.10784092,-0.09018025,-0.09609128,-0.09847664,0.13945234,0.04267684
-0.01579637,-0.10796220,-0.09009295,-0.09599180,-0.09862239,0.13934304,0.04268998
-0.01576349,-0.10808343,-0.09000571,-0.09589234,-0.09876804,0.13923377,0.04270309
-0.01573066,-0.10820461,-0.08991852,-0.09579291,-0.09891359,0.13912454,0.04271617
-0.01569788,-0.10832574,-0.08983138,-0.09569350,-0.09905905,0.13901535,0.04272921
-0.01566514,-0.10844681,-0.08974430,-0.09559412,-0.09920441,0.13890620,0.04274222
-0.01563245,-0.10856783,-0.08965728,-0.09549476,-0.09934968,0.13879708,0.04275520
-0.01559981,-0.10868880,-0.08957031,-0.09539542,-0.09949485,0.13868801,0.04276814
-0.01556721,-0.10880972,-0.08948339,-0.09529612,-0.09963992,0.13857897,0.04278106
-0.01553466,-0.10893059,-0.08939654,-0.09519683,-0.09978490,0.13846997,0.04279394
-0.01550215,-0.10905140,-0.08930973,-0.09509758,-0.09992978,0.13836101,0.04280678
-0.01546970,-0.10917216,-0.08922299,-0.09499834,-0.10007456,0.13825209,0.04281960
-0.01543728,-0.10929287,-0.08913629,-0.09489913,-0.10021925,0.13814320,0.04283238
-0.01540492,-0.10941353,-0.08904965,-0.09479995,-0.10036384,0.13803436,0.04284513
-0.01537259,-0.10953413,-0.08896307,-0.09470079,-0.10050833,0.13792556,0.04285785
-0.01534032,-0.10965468,-0.08887655,-0.09460166,-0.10065273,0.13781679,0.04287053
-0.01530809,-0.10977518,-0.08879007,-0.09450255,-0.10079703,0.13770806,0.04288318
-0.01527591,-0.10989562,-0.08870366,-0.09440347,-0.10094124,0.13759937,0.04289580
-0.01524377,-0.11001602,-0.08861729,-0.09430442,-0.10108535,0.13749072,0.04290838
-0.01521167,-0.11013636,-0.08853099,-0.09420538,-0.10122936,0.13738211,0.04292094
-0.01517963,-0.11025664,-0.08844474,-0.09410638,-0.10137328,0.13727354,0.04293345
-0.01514762,-0.11037688,-0.08835854,-0.09400739,-0.10151710,0.13716500,0.04294594
-0.01511567,-0.11049706,-0.08827240,-0.09390844,-0.10166082,0.13705651,0.04295839
-0.01508376,-0.11061719,-0.08818631,-0.09380950,-0.10180445,0.13694805,0.04297081
-0.01505189,-0.11073727,-0.08810028,-0.09371059,-0.10194798,0.13683963,0.04298320
-0.01502007,-0.11085729,-0.08801430,-0.09361171,-0.10209142,0.13673125,0.04299555
-0.01498829,-0.11097726,-0.08792838,-0.09351285,-0.10223476,0.13662291,0.04300787
-0.01495656,-0.11109718,-0.08784251,-0.09341402,-0.10237800,0.13651461,0.04302015
-0.01492487,-0.11121704,-0.08775670,-0.09331521,-0.10252115,0.13640635,0.04303241
-0.01489323,-0.11133685,-0.08767095,-0.09321643,-0.10266420,0.13629813,0.04304463
-0.01486163,-0.11145661,-0.08758524,-0.09311767,-0.10280715,0.13618994,0.04305681
-0.01483008,-0.11157632,-0.08749960,-0.09301894,-0.10295001,0.13608180,0.04306896
-0.01479857,-0.11169597,-0.08741400,-0.09292023,-0.10309278,0.13597369,0.04308108
-0.01476711,-0.11181557,-0.08732847,-0.09282155,-0.10323544,0.13586563,0.04309317
-0.01473569,-0.11193511,-0.08724298,-0.09272289,-0.10337801,0.13575760,0.04310522
-0.01470431,-0.11205461,-0.08715755,-0.09262425,-0.10352049,0.13564961,0.04311723
-0.01467298,-0.11217405,-0.08707218,-0.09252564,-0.10366287,0.13554166,0.04312922
-0.01464170,-0.11229343,-0.08698686,-0.09242706,-0.10380515,0.13543375,0.04314117
-0.01461045,-0.11241277,-0.08690160,-0.09232850,-0.10394734,0.13532588,0.04315308
-0.01457926,-0.11253205,-0.08681639,-0.09222996,-0.10408943,0.13521804,0.04316496
-0.01454810,-0.11265127,-0.08673123,-0.09213145,-0.10423142,0.13511025,0.04317681
-0.01451699,-0.11277044,-0.08664613,-0.09203296,-0.10437332,0.13500250,0.04318863
-0.01448593,-0.11288956,-0.08656109,-0.09193450,-0.10451513,0.13489478,0.04320041
-0.01445490,-0.11300863,-0.08647609,-0.09183607,-0.10465683,0.13478711,0.04321215
-0.01442392,-0.11312764,-0.08639116,-0.09173765,-0.10479845,0.13467947,0.04322386
-0.01439299,-0.11324660,-0.08630627,-0.09163927,-0.10493996,0.13457188,0.04323554
-0.01436210,-0.11336551,-0.08622145,-0.09154090,-0.10508138,0.13446432,0.04324719
-0.01433125,-0.11348436,-0.08613667,-0.09144257,-0.10522271,0.13435680,0.04325879
-0.01430044,-0.11360315,-0.08605195,-0.09134425,-0.10536393,0.13424932,0.04327037
-0.01426968,-0.11372190,-0.08596729,-0.09124596,-0.10550507,0.13414188,0.04328191
-0.01423897,-0.11384059,-0.08588268,-0.09114770,-0.10564610,0.13403448,0.04329342
-0.01420829,-0.11395923,-0.08579812,-0.09104946,-0.10578704,0.13392712,0.04330489
-0.01417766,-0.11407781,-0.08571362,-0.09095124,-0.10592789,0.13381980,0.04331633
-0.01414707,-0.11419634,-0.08562918,-0.09085305,-0.10606864,0.13371252,0.04332773
-0.01411653,-0.11431481,-0.08554478,-0.09075489,-0.10620929,0.13360527,0.04333910
-0.01408602,-0.11443324,-0.08546044,-0.09065675,-0.10634985,0.13349807,0.04335043
-0.01405556,-0.11455160,-0.08537616,-0.09055863,-0.10649031,0.13339091,0.04336173
-0.01402515,-0.11466992,-0.08529193,-0.09046054,-0.10663068,0.13328378,0.04337299
-0.01399477,-0.11478818,-0.08520775,-0.09036247,-0.10677095,0.13317670,0.04338422
-0.01396444,-0.11490638,-0.08512363,-0.09026442,-0.10691113,0.13306965,0.04339542
-0.01393415,-0.11502453,-0.08503956,-0.09016640,-0.10705121,0.13296265,0.04340658
-0.01390391,-0.11514263,-0.08495555,-0.09006841,-0.10719119,0.13285568,0.04341771
-0.01387370,-0.11526068,-0.08487159,-0.08997044,-0.10733108,0.13274876,0.04342880
-0.01384354,-0.11537867,-0.08478769,-0.08987249,-0.10747087,0.13264187,0.04343985
-0.01381342,-0.11549660,-0.08470383,-0.08977457,-0.10761057,0.13253502,0.04345087
-0.01378335,-0.11561448,-0.08462004,-0.08967667,-0.10775017,0.13242821,0.04346186
-0.01375331,-0.11573231,-0.08453629,-0.08957880,-0.10788968,0.13232145,0.04347281
-0.01372332,-0.11585008,-0.08445260,-0.08948095,-0.10802909,0.13221472,0.04348373
-0.01369337,-0.11596780,-0.08436897,-0.08938313,-0.10816841,0.13210803,0.04349461
-0.01366346,-0.11608547,-0.08428539,-0.08928533,-0.10830763,0.13200138,0.04350546
-0.01363360,-0.11620308,-0.08420186,-0.08918755,-0.10844675,0.13189477,0.04351627
-0.01360377,-0.11632063,-0.08411839,-0.08908980,-0.10858578,0.13178820,0.04352704
-0.01357399,-0.11643813,-0.08403497,-0.08899207,-0.10872472,0.13168167,0.04353778
-0.01354425,-0.11655558,-0.08395160,-0.08889437,-0.10886356,0.13157518,0.04354849
-0.01351455,-0.11667297,-0.08386829,-0.08879669,-0.10900230,0.13146873,0.04355916
-0.01348489,-0.11679031,-0.08378503,-0.08869904,-0.10914095,0.13136232,0.04356979
-0.01345528,-0.11690760,-0.08370183,-0.08860141,-0.10927950,0.13125595,0.04358039
-0.01342570,-0.11702483,-0.08361868,-0.08850380,-0.10941796,0.13114962,0.04359096
-0.01339617,-0.11714200,-0.08353558,-0.08840622,-0.10955632,0.13104333,0.04360148
-0.01336668,-0.11725912,-0.08345254,-0.08830866,-0.10969459,0.13093708,0.04361198
-0.01333723,-0.11737619,-0.08336955,-0.08821113,-0.10983276,0.13083087,0.04362244
-0.01330782,-0.11749320,-0.08328661,-0.08811362,-0.10997084,0.13072470,0.04363286
-0.01327845,-0.11761016,-0.08320373,-0.08801614,-0.11010882,0.13061857,0.04364324
-0.01324912,-0.11772706,-0.08312090,-0.08791868,-0.11024671,0.13051248,0.04365359
-0.01321984,-0.11784391,-0.08303812,-0.08782124,-0.11038450,0.13040643,0.04366391
-0.01319059,-0.11796070,-0.08295540,-0.08772383,-0.11052219,0.13030041,0.04367419
-0.01316139,-0.11807744,-0.08287273,-0.08762644,-0.11065980,0.13019444,0.04368443
-0.01313222,-0.11819412,-0.08279012,-0.08752908,-0.11079730,0.13008851,0.04369464
-0.01310310,-0.11831075,-0.08270756,-0.08743174,-0.11093471,0.12998262,0.04370481
-0.01307402,-0.11842732,-0.08262505,-0.08733442,-0.11107203,0.12987677,0.04371495
-0.01304498,-0.11854384,-0.08254259,-0.08723713,-0.11120925,0.12977096,0.04372505
-0.01301598,-0.11866031,-0.08246019,-0.08713986,-0.11134638,0.12966519,0.04373511
-0.01298702,-0.11877672,-0.08237784,-0.08704262,-0.11148341,0.12955946,0.04374514
-0.01295810,-0.11889307,-0.08229555,-0.08694540,-0.11162034,0.12945377,0.04375514
-0.01292922,-0.11900937,-0.08221331,-0.08684820,-0.11175718,0.12934812,0.04376509
-0.01290038,-0.11912562,-0.08213112,-0.08675103,-0.11189393,0.12924250,0.04377501
-0.01287158,-0.11924181,-0.08204899,-0.08665388,-0.11203058,0.12913693,0.04378490
-0.01284282,-0.11935794,-0.08196690,-0.08655676,-0.11216714,0.12903140,0.04379475
-0.01281410,-0.11947402,-0.08188488,-0.08645966,-0.11230360,0.12892591,0.04380456
