# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
10370070.000000,2.271073,-1.155288,-1.701993,-1.435883,-1.140654,1.634672,0.524290,0.000517,0.000419,-0.000466,0.000101,-0.000169,0.000048,0.001379,0.205121,36.194805,22.635300,8.513365,0.954374,1.344100,-0.169511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370071.000000,2.271073,-1.155290,-1.701990,-1.435886,-1.140658,1.634671,0.524287,0.000345,-0.000277,0.000803,-0.001139,-0.000350,-0.000205,-0.000064,0.205121,36.218609,22.587692,8.564939,0.960782,1.350509,-0.142960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370072.000000,2.271071,-1.155290,-1.701990,-1.435886,-1.140655,1.634672,0.524289,-0.000327,-0.000185,-0.000021,-0.000759,0.000208,0.000101,0.000432,0.228925,36.218609,22.611496,8.564939,0.948881,1.344100,-0.155778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370073.000000,2.271066,-1.155285,-1.701991,-1.435884,-1.140654,1.634673,0.524286,-0.001332,0.001547,-0.000014,0.000143,0.000138,0.000542,-0.000661,0.276533,36.147198,22.611496,8.537169,0.948881,1.331283,-0.130143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370074.000000,2.271058,-1.155297,-1.701995,-1.435882,-1.140657,1.634671,0.524287,-0.011447,-0.010243,-0.008035,0.002884,-0.002473,0.000599,0.007046,-0.167803,35.829815,22.147324,8.564939,0.888456,1.324874,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370075.000000,2.271044,-1.155273,-1.702009,-1.435883,-1.140642,1.634671,0.524305,-0.025122,-0.009710,-0.021824,0.005896,0.002090,0.002094,0.015836,-1.826129,33.869976,20.500900,8.810911,0.524076,1.279098,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370076.000000,2.271035,-1.155237,-1.702075,-1.435876,-1.140628,1.634655,0.524334,-0.023197,0.004387,-0.045798,0.006175,0.009061,-0.001520,0.024231,-4.869036,30.640606,18.219711,9.033079,0.034269,1.357833,-0.064225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370077.000000,2.271011,-1.155233,-1.702175,-1.435854,-1.140648,1.634644,0.524381,-0.011519,0.011525,-0.055788,0.002223,-0.002303,-0.003658,0.033806,-7.816729,27.236675,15.494186,8.763304,-0.162570,1.429244,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370078.000000,2.270976,-1.155289,-1.702294,-1.435857,-1.140700,1.634650,0.524431,0.001313,-0.003458,-0.065734,-0.005495,-0.016456,0.004800,0.037801,-9.847980,24.519085,12.990829,8.243589,-0.079257,1.487838,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370079.000000,2.270947,-1.155377,-1.702437,-1.435898,-1.140784,1.634702,0.524500,0.005084,-0.020191,-0.079136,-0.023598,-0.038855,0.026979,0.046851,-10.764422,22.388653,11.078598,7.672301,0.225614,1.253463,-0.037675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370080.000000,2.270920,-1.155492,-1.702571,-1.435941,-1.140884,1.634810,0.524581,0.003108,-0.043046,-0.085765,-0.032428,-0.061072,0.055288,0.055440,-10.764422,20.996136,9.578964,6.561461,0.578092,0.674850,-0.070634,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370081.000000,2.270891,-1.155616,-1.702705,-1.436013,-1.140978,1.634952,0.524658,-0.007690,-0.068643,-0.098025,-0.047954,-0.077123,0.085958,0.057296,-9.994769,20.040020,8.547470,5.252257,0.698026,0.050460,0.015426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10370082.000000,2.270873,-1.155758,-1.702824,-1.436111,-1.141068,1.635091,0.524761,-0.015449,-0.087314,-0.100258,-0.058929,-0.084212,0.103939,0.073895,-8.955340,19.429058,7.690536,3.891478,0.571683,-0.209550,-0.050492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
