# time_ms,q_0,q_1,q_2,q_3,q_4,q_5,q_6,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,tau_J_0,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,O_dP_EE_c_0,O_dP_EE_c_1,O_dP_EE_c_2,O_dP_EE_c_3,O_dP_EE_c_4,O_dP_EE_c_5
10385923.000000,2.271043,-1.155475,-1.702180,-1.436086,-1.140841,1.634948,0.524371,-0.001255,0.000207,0.000551,-0.000198,0.000039,-0.000468,-0.000645,0.228925,36.218609,22.611496,8.537169,0.948881,1.357833,-0.116410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10385924.000000,2.271044,-1.155475,-1.702182,-1.436082,-1.140843,1.634950,0.524377,-0.000280,0.000138,-0.000839,0.000982,-0.000618,0.000434,0.001537,0.205121,36.218609,22.663071,8.489561,0.966276,1.337692,-0.169511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10385925.000000,2.271046,-1.155474,-1.702181,-1.436086,-1.140841,1.634949,0.524372,0.000463,0.000649,0.000090,-0.000459,0.000232,0.000052,-0.000434,0.177350,36.194805,22.635300,8.537169,0.948881,1.344100,-0.130143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10385926.000000,2.271046,-1.155475,-1.702182,-1.436082,-1.140840,1.634949,0.524376,0.000309,-0.000124,0.000060,0.000808,0.000392,0.000035,0.000932,0.177350,36.218609,22.635300,8.489561,0.942472,1.344100,-0.163102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10385927.000000,2.271036,-1.155478,-1.702182,-1.436087,-1.140840,1.634949,0.524375,-0.013039,-0.009236,-0.009919,0.000646,-0.002355,0.000973,0.008290,-0.191607,35.802044,22.119553,8.612547,0.882963,1.318465,-0.097184,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10385928.000000,2.271023,-1.155457,-1.702199,-1.436088,-1.140830,1.634949,0.524392,-0.025291,-0.010299,-0.028418,0.004316,0.001056,-0.002591,0.016322,-1.849932,33.893780,20.552475,8.858519,0.547880,1.279098,-0.083451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10385929.000000,2.271014,-1.155412,-1.702268,-1.436072,-1.140812,1.634932,0.524426,-0.021891,0.005945,-0.046866,0.007078,0.005197,-0.009934,0.023781,-4.968218,30.565228,18.168137,8.985472,0.015958,1.364242,-0.110001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10385930.000000,2.270976,-1.155417,-1.702365,-1.436055,-1.140830,1.634922,0.524454,-0.018819,0.004823,-0.062584,0.006257,-0.004416,-0.009950,0.024568,-8.459430,27.089886,15.272018,9.108458,-0.204684,1.435653,-0.011124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10385931.000000,2.270921,-1.155469,-1.702488,-1.436045,-1.140881,1.634929,0.524515,-0.019405,-0.004814,-0.074923,0.005647,-0.020218,-0.002941,0.035412,-11.974444,24.078716,12.252914,9.231443,-0.192782,1.448470,-0.031266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10385932.000000,2.270832,-1.155542,-1.702629,-1.436045,-1.140962,1.634975,0.524587,-0.030572,-0.013748,-0.085472,-0.001305,-0.042194,0.015348,0.047023,-14.624591,21.460308,9.602768,9.231443,-0.013339,1.234237,-0.017533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
